step,td_loss_agent0,td_loss_agent1,td_loss_agent2
12932,0.0030573916,0.0050038346,0.0013857378
12933,0.001176422,0.0037610533,0.0007066573
12934,0.002571282,0.0018081452,0.0029711756
12935,0.0041108066,0.0022083125,0.0024011736
12936,0.002983756,0.0016606805,0.002585165
12937,0.0027071666,0.0038319759,0.0016885579
12938,0.0020341477,0.0025143616,0.0026606303
12939,0.0016720982,0.0055854716,0.0012364329
12940,0.0035885212,0.0035370789,0.0016752416
12941,0.0034648967,0.0032163248,0.0019399916
12942,0.0023832065,0.0034430735,0.0017920218
12943,0.0013813104,0.0019289353,0.002090122
12944,0.0016658459,0.0044840616,0.0019015671
12945,0.0042626737,0.004205224,0.0023722579
12946,0.0017301438,0.0027457792,0.0012446563
12947,0.0024118745,0.001673881,0.0017426747
12948,0.0019408218,0.0033581832,0.0015453623
12949,0.0023255069,0.0043194145,0.0024012125
12950,0.002572539,0.0033722646,0.0033711954
12951,0.0035852941,0.0043117586,0.0019134438
12952,0.003598942,0.00244414,0.0012545856
12953,0.0047941403,0.004132558,0.0036915997
12954,0.0024465576,0.0022935888,0.002283942
12955,0.002856532,0.0039664186,0.0041840235
12956,0.0025000595,0.006318572,0.0042497073
12957,0.0034458714,0.0019134188,0.0018125001
12958,0.0015459132,0.003517008,0.0013483143
12959,0.0018789768,0.0012124404,0.0041786935
12960,0.0033800988,0.002947086,0.004247579
12961,0.0038855139,0.003845689,0.0033936102
12962,0.003907836,0.0022363192,0.0028788666
12963,0.0050023096,0.0030503385,0.0014997593
12964,0.0028325845,0.0035008122,0.002585473
12965,0.002460674,0.00403621,0.0032693045
12966,0.0021060654,0.002485992,0.0020886753
12967,0.0025612917,0.00515726,0.0010406037
12968,0.0020240124,0.0026499024,0.0030333707
12969,0.0031883018,0.0031504633,0.002445037
12970,0.0019616783,0.0035897964,0.00414462
12971,0.0030326848,0.0030507054,0.003588415
12972,0.0031782426,0.0017175307,0.003343359
12973,0.003878553,0.002310698,0.0032868704
12974,0.0022885352,0.002078394,0.0033299802
12975,0.0025432557,0.0023312392,0.002460314
12976,0.002190468,0.0025503961,0.0028891354
12977,0.002186006,0.0036151921,0.00069652207
12978,0.0023757773,0.0013805286,0.0023213662
12979,0.0024727113,0.0035094132,0.0030219916
12980,0.0037409565,0.0023810617,0.0015638935
12981,0.0031950425,0.0049125664,0.0042492673
12982,0.0019495151,0.0019759592,0.00073655066
12983,0.0034151387,0.0027176137,0.0023682197
12984,0.0015430935,0.005711605,0.0024069482
12985,0.0022498881,0.0057086917,0.0016552751
12986,0.0018122552,0.0021825423,0.0023849946
12987,0.0031529965,0.0037829643,0.0020932641
12988,0.0032861354,0.0039510336,0.0015405413
12989,0.002417521,0.0048242724,0.0012518467
12990,0.0023092655,0.002324724,0.0011931914
12991,0.00333967,0.002269366,0.0027542599
12992,0.0026972238,0.0024775295,0.0012742062
12993,0.0032933392,0.0027918066,0.0006113348
12994,0.0022797834,0.0027534252,0.002413051
12995,0.0017062107,0.0042908387,0.0015449318
12996,0.003949822,0.0021808813,0.0018882365
12997,0.0023116074,0.0020118076,0.0022225752
12998,0.0017280168,0.002462286,0.0016730773
12999,0.0030942177,0.0027107792,0.0012934172
13000,0.0016106032,0.0034759757,0.0020098395
13001,0.004105917,0.0037569806,0.002642978
13002,0.004772841,0.0043422366,0.0015361813
13003,0.002396238,0.0031866482,0.0017472785
13004,0.0033839531,0.0044600153,0.0015034917
13005,0.001963895,0.0035955126,0.001959986
13006,0.00303819,0.0047284,0.00125633
13007,0.002956716,0.0020418828,0.0016261399
13008,0.0042362115,0.0036890686,0.0011209288
13009,0.0053297603,0.0032377718,0.0025790383
13010,0.0018814882,0.004663011,0.002715801
13011,0.0011611087,0.002848919,0.00084015913
13012,0.0030341614,0.0010986303,0.0018760447
13013,0.0032061203,0.0019269747,0.0010568635
13014,0.0021756054,0.0039711352,0.001019057
13015,0.0021673997,0.002824645,0.002446322
13016,0.0043229144,0.002098127,0.0019616492
13017,0.0042148945,0.002506833,0.0027520387
13018,0.0034201879,0.0016151725,0.0038260252
13019,0.003329728,0.004720881,0.0027659463
13020,0.001801603,0.0033603588,0.0019329189
13021,0.003787781,0.0039909612,0.0010345774
13022,0.0024406547,0.0022956207,0.0033009397
13023,0.0023518433,0.0023749927,0.0015194941
13024,0.0033337348,0.004644075,0.0010667389
13025,0.0029057958,0.0009999825,0.0027583377
13026,0.0014862638,0.0024921796,0.0031784251
13027,0.0027064376,0.0018042729,0.0011342491
13028,0.002544719,0.0030869837,0.0019340746
13029,0.0019655884,0.0036217826,0.0019714562
13030,0.0013524215,0.0039703525,0.0009866338
13031,0.0024720612,0.00302243,0.00119302
13032,0.0020724568,0.002265334,0.0012292435
13033,0.004183233,0.004103303,0.0007824844
13034,0.0025268518,0.0013575596,0.0018157219
13035,0.0020980085,0.0020070586,0.0031560638
13036,0.002933887,0.0020628117,0.00039034805
13037,0.0017055811,0.00359873,0.0012332622
13038,0.0021072514,0.0023243935,0.0032103127
13039,0.002586918,0.0029040338,0.0015759578
13040,0.0028657862,0.0026101037,0.0011324614
13041,0.002101926,0.0026825587,0.0020846035
13042,0.0031050122,0.0041842554,0.0026567392
13043,0.0024493472,0.0033089754,0.0018478651
13044,0.002986466,0.0032322912,0.0020070435
13045,0.001697661,0.0013026502,0.0021563317
13046,0.00081534986,0.0023322157,0.00094433455
13047,0.002619463,0.0019169186,0.002166971
13048,0.0016858263,0.001875917,0.002512457
13049,0.0022011038,0.0040438,0.0024244115
13050,0.0030832412,0.0020152226,0.0020122654
13051,0.0055560796,0.0025265808,0.0014184121
13052,0.002752415,0.002407143,0.0015571369
13053,0.0028325801,0.002550555,0.0018421509
13054,0.00095759495,0.0034814163,0.0019690942
13055,0.0023969105,0.0037459654,0.0011830338
13056,0.004984555,0.0038033805,0.0035214666
13057,0.0028698011,0.0051788036,0.0029268102
13058,0.0030952166,0.0028211,0.0012348471
13059,0.0026909995,0.0040813577,0.002369177
13060,0.000684488,0.0034604436,0.0036644635
13061,0.0015428835,0.0033703302,0.0022072925
13062,0.0033348626,0.004217171,0.0014371268
13063,0.003364033,0.003041677,0.0021978086
13064,0.000837231,0.0034766,0.0009322241
13065,0.0016428267,0.004428641,0.0026689752
13066,0.0013339964,0.0034394967,0.0030263425
13067,0.0016629088,0.002890571,0.0012563728
13068,0.0032050835,0.002859665,0.0015597099
13069,0.0027281737,0.002329267,0.0013094347
13070,0.0031491925,0.003227355,0.0015809375
13071,0.0033608912,0.0014078864,0.0014365024
13072,0.0037155226,0.002997951,0.0023382653
13073,0.0028524343,0.00431895,0.0007380148
13074,0.002079344,0.0023012112,0.0006539009
13075,0.003766194,0.0045716837,0.0037533648
13076,0.0020942718,0.0023435259,0.003263982
13077,0.00238276,0.0028240746,0.0010310111
13078,0.0028868592,0.0026883476,0.001981796
13079,0.002731394,0.0022115158,0.002427418
13080,0.0022791266,0.0039891694,0.0009818173
13081,0.0052756025,0.0046193553,0.0020472873
13082,0.0019447207,0.006247741,0.0010718271
13083,0.004015378,0.001936428,0.0011244826
13084,0.003347092,0.0018639113,0.0019886098
13085,0.0029047276,0.0027410896,0.0019895767
13086,0.0017537995,0.004921701,0.001571594
13087,0.0030352399,0.0020974665,0.0025857217
13088,0.0036737225,0.0035364986,0.0017759532
13089,0.0023259574,0.0019596692,0.0010103835
13090,0.0020393585,0.0044303006,0.00053097506
13091,0.0045648287,0.0033512337,0.0019657458
13092,0.0026270167,0.0023267257,0.002244379
13093,0.0033266018,0.0013614808,0.002096944
13094,0.0014302689,0.003477783,0.0038660455
13095,0.0031335745,0.0036942689,0.0006963167
13096,0.0027297894,0.005288997,0.0017613745
13097,0.0034572186,0.002636238,0.001284092
13098,0.0023432449,0.0039706137,0.0021479216
13099,0.0016342222,0.002595213,0.0025125653
13100,0.0017327435,0.0037559033,0.0020385378
13101,0.0017653145,0.0033046585,0.0030641176
13102,0.0018581813,0.004434171,0.0022675716
13103,0.0030335158,0.004890058,0.003031698
13104,0.002944773,0.004425808,0.00051192136
13105,0.0036968023,0.0052881995,0.0020986684
13106,0.0018865208,0.0038823115,0.001859296
13107,0.004587954,0.003152896,0.0020605363
13108,0.0010905142,0.0037162576,0.0011576805
13109,0.0036349776,0.002975394,0.0011205863
13110,0.0036551198,0.002939925,0.0018052183
13111,0.0019174424,0.0025001727,0.0018856149
13112,0.0018359995,0.0021168813,0.0008985976
13113,0.0025190923,0.0037219375,0.0014048128
13114,0.0021163037,0.0022972117,0.005474117
13115,0.0028365576,0.0024312066,0.0007193128
13116,0.0024318486,0.002637433,0.0014154562
13117,0.0028705462,0.0031910376,0.0011238009
13118,0.0017481882,0.002085082,0.0009822736
13119,0.002294102,0.0014081739,0.001191024
13120,0.0021950263,0.0026184272,0.0013878002
13121,0.0011210691,0.004073938,0.0007370388
13122,0.0042532342,0.0019409372,0.0013153707
13123,0.0045341607,0.0026600487,0.0010799174
13124,0.0018510475,0.0028422056,0.0012376412
13125,0.002365823,0.003928183,0.0019930697
13126,0.0038601754,0.002829061,0.0020621484
13127,0.003930579,0.00329977,0.0017372486
13128,0.0018907478,0.0046198117,0.0028247777
13129,0.0019519678,0.0025894358,0.002321999
13130,0.003199601,0.0011752687,0.0011002072
13131,0.0017500853,0.0016093333,0.001668246
13132,0.0031479758,0.0043181293,0.003192604
13133,0.0030547054,0.002846818,0.0011916208
13134,0.0015498002,0.0018515534,0.0018241338
13135,0.0037817731,0.00162161,0.0015898845
13136,0.0045214137,0.0022107337,0.0021387914
13137,0.0026088087,0.004406303,0.0022224458
13138,0.0018554186,0.0035248806,0.0031472615
13139,0.0013201518,0.0024403217,0.0015607948
13140,0.0021788154,0.0040216725,0.001427559
13141,0.0028817437,0.002380843,0.0016943614
13142,0.002286853,0.003598872,0.0019193063
13143,0.0028861898,0.0028154033,0.0019088048
13144,0.0026928915,0.0022236342,0.0017436955
13145,0.005101866,0.002542456,0.00082463195
13146,0.0039789174,0.0024004532,0.0026109419
13147,0.0016025731,0.002273777,0.0023437392
13148,0.0015157433,0.0019141212,0.000823152
13149,0.0019227671,0.0011888209,0.002137927
13150,0.0017276993,0.0029889294,0.0011438746
13151,0.0016125347,0.002584744,0.0022004447
13152,0.0015983611,0.002870336,0.001892534
13153,0.002812358,0.002045712,0.002215091
13154,0.001951783,0.003214532,0.0011360898
13155,0.0040817196,0.0026135202,0.002290798
13156,0.0028488864,0.005650824,0.0018749532
13157,0.002500604,0.0042280783,0.0012306562
13158,0.005549105,0.0029865927,0.00086156855
13159,0.0019151792,0.0032132412,0.0030240307
13160,0.002934414,0.0017123994,0.000382451
13161,0.0023479862,0.0041293795,0.0010479585
13162,0.0038078208,0.0025733851,0.004062892
13163,0.0025978056,0.0018125002,0.001494317
13164,0.0032700787,0.003998653,0.0024935664
13165,0.0012628569,0.0044527347,0.0010081022
13166,0.004267574,0.0027006837,0.0011159339
13167,0.0043705385,0.0027002746,0.002156837
13168,0.003548458,0.0031398032,0.0023267195
13169,0.0023576329,0.0018165782,0.0021398533
13170,0.0027969352,0.0033850837,0.0037374003
13171,0.0023944122,0.0023408204,0.0034076972
13172,0.002111983,0.0025900996,0.0003493541
13173,0.003335704,0.0041290256,0.004973705
13174,0.0024716174,0.004057708,0.0019622548
13175,0.0034045929,0.0026158474,0.0011556164
13176,0.0029220346,0.0015607388,0.0009254453
13177,0.0032104894,0.0029723975,0.0010531589
13178,0.0032038013,0.004246545,0.0009636213
13179,0.0032462913,0.0015677102,0.0017736121
13180,0.006231218,0.0025531433,0.0015404305
13181,0.0033302235,0.002572255,0.0023101065
13182,0.005469487,0.0031430197,0.0016335065
13183,0.0037889527,0.0017159643,0.00091180217
13184,0.002083736,0.0021612137,0.0015620771
13185,0.0021877722,0.00092176953,0.0014210441
13186,0.0017939727,0.0033914554,0.0015242808
13187,0.002362192,0.002766957,0.0022203582
13188,0.002385916,0.0022105114,0.0015907753
13189,0.004897858,0.0026614931,0.0014756866
13190,0.0022828341,0.0023320469,0.0016982813
13191,0.001370302,0.004317731,0.0023768216
13192,0.0016470313,0.0026627497,0.0013165877
13193,0.0029784655,0.0033694291,0.0012996742
13194,0.0029007662,0.0035412537,0.0013731426
13195,0.0014677561,0.0028972528,0.002100975
13196,0.0016617035,0.0033758038,0.0018480265
13197,0.0018335257,0.002775332,0.0016308328
13198,0.001250105,0.002612471,0.0023796577
13199,0.0011960918,0.0028377608,0.0010069062
13200,0.0021910588,0.0045706327,0.0021138277
13201,0.0022965267,0.0030196807,0.0013827265
13202,0.0016477173,0.0027474994,0.001788443
13203,0.0027513439,0.004510032,0.00057496375
13204,0.0014300991,0.003182242,0.0033828556
13205,0.0038104714,0.0021560322,0.0013943492
13206,0.0027586892,0.0027576028,0.0019369788
13207,0.0051383423,0.0034490163,0.0010993415
13208,0.0018051553,0.001935946,0.0041295984
13209,0.0017086498,0.0020817826,0.0017566386
13210,0.0013315536,0.0033704147,0.0024414614
13211,0.004594075,0.003183201,0.0039456463
13212,0.0028592446,0.0026612263,0.004252784
13213,0.0030811494,0.0032875864,0.0028485465
13214,0.002308331,0.0017165197,0.00068848266
13215,0.002329899,0.0028127932,0.0026749917
13216,0.00121563,0.0013609064,0.0015234746
13217,0.001833665,0.00506384,0.0024980013
13218,0.0033765011,0.0033152092,0.002363438
13219,0.003641754,0.0044191293,0.0013285188
13220,0.0016265123,0.0037881345,0.0022541655
13221,0.0024488727,0.00399724,0.0039771446
13222,0.0039499765,0.004137719,0.0025321813
13223,0.002058019,0.0030409642,0.0021752764
13224,0.0014295193,0.00359246,0.0019342334
13225,0.0026629176,0.004168063,0.003055003
13226,0.0049622795,0.005028706,0.0026658336
13227,0.0012835492,0.003156424,0.0015267108
13228,0.0019775662,0.0033906547,0.0013061722
13229,0.0034469762,0.0015351803,0.0002893289
13230,0.0040394915,0.0022760066,0.002018623
13231,0.0034536128,0.0048351046,0.0018133271
13232,0.0021483058,0.0015721917,0.0015394655
13233,0.0022439668,0.0034060036,0.0020407739
13234,0.0014834574,0.0050785094,0.0025695884
13235,0.0023475327,0.0024919969,0.0034149522
13236,0.0032751847,0.0020142512,0.0020193271
13237,0.003361645,0.0022640713,0.0020391373
13238,0.0013665741,0.0032904306,0.0024067508
13239,0.0018973354,0.0025736678,0.002469508
13240,0.0020044234,0.0027785008,0.0018129742
13241,0.0015379217,0.0038565514,0.0011873969
13242,0.0028455104,0.0027494098,0.001337792
13243,0.0035691513,0.0038636315,0.0025047036
13244,0.0033102294,0.0025585936,0.003249128
13245,0.0014240061,0.0010423752,0.0020679473
13246,0.0026176453,0.0030413773,0.002249462
13247,0.0014565625,0.0021052975,0.0012095404
13248,0.0030322785,0.002342644,0.0016294285
13249,0.0036420333,0.0019743633,0.0020775767
13250,0.0018927958,0.0018499519,0.0019373624
13251,0.00589464,0.0019933863,0.0022279085
13252,0.003537681,0.0030254694,0.0011529252
13253,0.0034112718,0.0032520988,0.0014377537
13254,0.0019857173,0.0027853483,0.001929976
13255,0.0028033217,0.0018603061,0.002177356
13256,0.0015554235,0.0026279525,0.0007590368
13257,0.0024050851,0.0024807525,0.0017668945
13258,0.0017067762,0.0024150377,0.0019748812
13259,0.002451442,0.0026756548,0.0020071645
13260,0.0031965924,0.0019079291,0.0019317422
13261,0.0034425824,0.002878814,0.0014481903
13262,0.003170935,0.0031121918,0.0016833716
13263,0.0011518543,0.0034294804,0.001643898
13264,0.0045145247,0.0026848358,0.0010706575
13265,0.0030551886,0.002350797,0.003285559
13266,0.0032452308,0.0022427728,0.001508565
13267,0.0057756947,0.0043082633,0.0028122875
13268,0.0021367394,0.0021086205,0.0044263974
13269,0.0019999654,0.0037850593,0.002169966
13270,0.0029914575,0.0067863762,0.0011359269
13271,0.0036185626,0.0026845078,0.0036018665
13272,0.0029300102,0.0024194391,0.00242465
13273,0.0033006568,0.0034240081,0.001935567
13274,0.001556538,0.003841491,0.001417979
13275,0.0051743733,0.0031646648,0.0031274562
13276,0.0027419175,0.0031726486,0.0025544877
13277,0.0028216415,0.0025287308,0.0010903236
13278,0.0029831685,0.0017362181,0.0033400145
13279,0.00390881,0.00507814,0.00297359
13280,0.0021156608,0.00159659,0.0009985528
13281,0.005398845,0.0028700503,0.0014112602
13282,0.0038942667,0.0020015156,0.0033124809
13283,0.0024219921,0.005157672,0.0020555006
13284,0.0018443124,0.003748626,0.0010166818
13285,0.0035973587,0.0044370946,0.0014442713
13286,0.0027432786,0.002142756,0.0012453452
13287,0.0021916358,0.0039913086,0.0020804647
13288,0.005598829,0.0032670882,0.0017932197
13289,0.00092785805,0.0017400507,0.0007430777
13290,0.0032130983,0.0020259633,0.0019707486
13291,0.0024294308,0.0030585136,0.0011412224
13292,0.00077996484,0.0026237129,0.0009321684
13293,0.0023114344,0.0024117364,0.0017478892
13294,0.0025869128,0.003789947,0.0023173993
13295,0.0030498435,0.0035548073,0.0022215298
13296,0.00708251,0.0018269111,0.0033956654
13297,0.0022104764,0.0034926375,0.0007067409
13298,0.0037154504,0.002576496,0.001538422
13299,0.0030175245,0.0027662595,0.0021791216
13300,0.002009917,0.003647083,0.0011644787
13301,0.0035240205,0.0027929726,0.0017184988
13302,0.0022036433,0.0046680374,0.0012097369
13303,0.0053174486,0.0012786849,0.0013925073
13304,0.0020417203,0.0017256632,0.00083630753
13305,0.0016292115,0.0034541893,0.0029741668
13306,0.0031982716,0.0019238628,0.002515242
13307,0.002586855,0.003044244,0.0013938217
13308,0.0013993125,0.0007004382,0.0012166112
13309,0.0021153288,0.0032576679,0.0008860178
13310,0.0028920886,0.0024109473,0.0016581635
13311,0.0038274091,0.0026698809,0.0015941693
13312,0.0029630433,0.0039363303,0.0017646255
13313,0.0035863887,0.0044640405,0.001107324
13314,0.0038703703,0.0020104484,0.0012007102
13315,0.0037440895,0.002251052,0.0021976102
13316,0.0017779099,0.004288529,0.001298375
13317,0.0032531328,0.003255553,0.002051745
13318,0.0016658357,0.003458023,0.0011182185
13319,0.001732351,0.002918576,0.0018305153
13320,0.0037536547,0.004043458,0.001325969
13321,0.002850659,0.0022828234,0.0005582774
13322,0.0044336366,0.0026536328,0.0021501826
13323,0.0022592687,0.0026733996,0.0012241947
13324,0.0023136677,0.0044233957,0.0035670348
13325,0.0022580922,0.0036981152,0.0013841061
13326,0.0041687293,0.002232656,0.0019315124
13327,0.0032066633,0.0031207136,0.0018949196
13328,0.0025135553,0.0024531367,0.0021252565
13329,0.002612513,0.0035132426,0.00332526
13330,0.0038524708,0.0021833444,0.0015585432
13331,0.0025551142,0.0015239539,0.0008805333
13332,0.004421776,0.0017332507,0.0014117833
13333,0.004349401,0.0022100382,0.0020458384
13334,0.0035138663,0.0026289108,0.0019077089
13335,0.003044106,0.0031052646,0.0016704275
13336,0.005274838,0.0035995832,0.0011248682
13337,0.0024439013,0.0031764507,0.0031964064
13338,0.0020303086,0.0022889413,0.0027328068
13339,0.0036567673,0.0012656561,0.0012222996
13340,0.0049523534,0.0034214654,0.0010509029
13341,0.004456643,0.0038823977,0.0022683372
13342,0.0028043012,0.0016293502,0.0015027169
13343,0.0036295801,0.00282658,0.002288406
13344,0.001956978,0.0020598143,0.0014254906
13345,0.0026687337,0.0027264552,0.0026333285
13346,0.00105774,0.0026652266,0.0035433653
13347,0.0068886755,0.0045609297,0.0011556644
13348,0.005533484,0.0022042259,0.0034848638
13349,0.003748549,0.0039870855,0.0015292461
13350,0.0026713465,0.0041508293,0.0019971
13351,0.0024201479,0.004460748,0.0018561363
13352,0.0033531967,0.0019387043,0.0011450887
13353,0.0044573736,0.004216534,0.0021905974
13354,0.0032831393,0.0024998575,0.00070322456
13355,0.0038724309,0.0029973243,0.00062056235
13356,0.0025047758,0.003776079,0.0020437497
13357,0.0019078229,0.0072436016,0.0026055952
13358,0.001795693,0.004089617,0.0021873848
13359,0.0038559192,0.0022751007,0.0035336863
13360,0.0028398572,0.003500239,0.0016015333
13361,0.0037070063,0.0023205993,0.0027788824
13362,0.0027481806,0.0060457364,0.0013836643
13363,0.002978378,0.0037926806,0.0015493222
13364,0.0032440699,0.004051087,0.0014835183
13365,0.0020475034,0.0023303241,0.0010351234
13366,0.0032881382,0.003183484,0.003047075
13367,0.0028636982,0.0027907437,0.002540484
13368,0.0020186817,0.0036026267,0.0040739314
13369,0.0020768228,0.0026605548,0.001291955
13370,0.0030547578,0.006112656,0.002003823
13371,0.004746372,0.003209982,0.0010803872
13372,0.0027503506,0.0029900041,0.0015672637
13373,0.0035024835,0.003403175,0.0014199081
13374,0.005060844,0.0032391462,0.0025301203
13375,0.0025042288,0.002473816,0.002941801
13376,0.0039875014,0.002354071,0.0019123121
13377,0.003977448,0.003779103,0.0042360965
13378,0.0026329465,0.0032930668,0.0014462052
13379,0.002427483,0.004934969,0.0017471953
13380,0.0030918545,0.0024440372,0.0024278671
13381,0.001969445,0.00397045,0.0013402074
13382,0.0015140863,0.005285491,0.0014931539
13383,0.0027342585,0.0040026763,0.0013859455
13384,0.0026018354,0.0031190263,0.0016366377
13385,0.0038258252,0.002375863,0.0028385415
13386,0.0013308399,0.0031220876,0.00070227723
13387,0.0029014037,0.0027247667,0.0017997636
13388,0.003026865,0.006613644,0.0022060687
13389,0.002581438,0.002320995,0.00097156584
13390,0.0032093166,0.0028491963,0.0027364248
13391,0.003138529,0.0052783876,0.002035175
13392,0.0021308898,0.0013495875,0.00092495803
13393,0.0018166105,0.0026956035,0.0015063339
13394,0.0038399263,0.00358781,0.0017025614
13395,0.003368108,0.003442665,0.0021679725
13396,0.0010562267,0.0023036094,0.0022678608
13397,0.0052919886,0.0042462046,0.00060545467
13398,0.0019951472,0.0037616047,0.002056918
13399,0.0017271471,0.001640564,0.0012289521
13400,0.002073016,0.0045329044,0.0007511121
13401,0.0017026728,0.0048280787,0.0016008058
13402,0.0017796406,0.0019738455,0.0024791826
13403,0.0013125248,0.005231117,0.0036744662
13404,0.005621724,0.0048480593,0.0013683902
13405,0.0027708677,0.0030935765,0.0035051832
13406,0.002660394,0.002308545,0.001897987
13407,0.006057877,0.003282064,0.00031011467
13408,0.0036251615,0.005835452,0.0017141821
13409,0.0023358052,0.004299083,0.0019465655
13410,0.0018203089,0.0048329253,0.0024106312
13411,0.0016131965,0.004171897,0.0024137648
13412,0.002391212,0.0034001719,0.0023877253
13413,0.0031831167,0.0035418272,0.004812806
13414,0.0017964134,0.0023119817,0.0019644804
13415,0.0030617574,0.0015352223,0.002056019
13416,0.0026456928,0.0026438334,0.0020702982
13417,0.0021853368,0.0026332736,0.002288267
13418,0.0021958174,0.0027432274,0.0012070565
13419,0.0049290764,0.006789713,0.0022899534
13420,0.0018005768,0.005853563,0.0016910757
13421,0.0020290182,0.0034374914,0.0012321019
13422,0.0014199674,0.0017528618,0.001121521
13423,0.006190813,0.0033744348,0.002086833
13424,0.00319388,0.0035627473,0.0016551052
13425,0.0021821032,0.0044160266,0.001367899
13426,0.0030693132,0.0050560962,0.0010905023
13427,0.002260979,0.004117002,0.0013865746
13428,0.004680575,0.0055643637,0.0016645314
13429,0.0012099533,0.0039380426,0.00046504193
13430,0.0010935273,0.0030375116,0.0022438203
13431,0.0021368284,0.0038892655,0.003023659
13432,0.0025644132,0.0047842376,0.0017040621
13433,0.0033123316,0.0072700935,0.0007104499
13434,0.0028757285,0.0010987333,0.0020767068
13435,0.0014792094,0.0057528457,0.0014637384
13436,0.0027498205,0.0044934303,0.0034447433
13437,0.0018806255,0.0031886534,0.0010984741
13438,0.0016349097,0.0044864733,0.00081762846
13439,0.0014489286,0.0072103133,0.0014479145
13440,0.001929119,0.0023452255,0.0023329176
13441,0.0008423147,0.0052859574,0.0011059667
13442,0.0024069347,0.005231537,0.0010111711
13443,0.0012595379,0.0028081355,0.003471521
13444,0.0044322275,0.0038849453,0.0018186196
13445,0.0031668348,0.0019633702,0.0014957648
13446,0.0015449658,0.0034853003,0.0025219428
13447,0.0028286458,0.0043501332,0.0022068725
13448,0.005701732,0.0039178007,0.0014697893
13449,0.0037465228,0.006613246,0.0019591656
13450,0.0038475208,0.0035336632,0.002452013
13451,0.0019576875,0.0034052671,0.0016317219
13452,0.0027271716,0.005029241,0.0019082173
13453,0.0024626208,0.002640938,0.004014197
13454,0.0014598053,0.0060849115,0.00073208
13455,0.0013582662,0.00328153,0.0008762699
13456,0.002189744,0.0034922068,0.0023100493
13457,0.0035784072,0.0024211942,0.0016414123
13458,0.0049733478,0.0018274677,0.0009935716
13459,0.0036324793,0.0055320924,0.0025417698
13460,0.0041679833,0.0041670874,0.0020200503
13461,0.0031863772,0.0066199014,0.0011184542
13462,0.0035767877,0.002756814,0.0023964709
13463,0.0025572495,0.0048562554,0.0024344642
13464,0.0033573036,0.002819675,0.0018270707
13465,0.0020663957,0.0034096367,0.0016705596
13466,0.002291958,0.0031198072,0.0027270666
13467,0.00448242,0.0036966717,0.0013643869
13468,0.0019018558,0.0018955742,0.001699323
13469,0.0032053362,0.0020086672,0.0007372084
13470,0.002901294,0.0042106356,0.0017665916
13471,0.006595591,0.0021072063,0.0009448081
13472,0.00353716,0.0025823275,0.0017758628
13473,0.0019459855,0.0048811506,0.0010305753
13474,0.0027763424,0.0032074635,0.0015734104
13475,0.0012046917,0.0022055176,0.0014889564
13476,0.0027649065,0.0053178826,0.0010759316
13477,0.0043277657,0.0034638103,0.0020708302
13478,0.0033160434,0.002913903,0.0019388543
13479,0.0019121215,0.004280434,0.0014429549
13480,0.0041731643,0.0032461705,0.003122753
13481,0.002976136,0.003374016,0.0043143933
13482,0.0036386894,0.0017728531,0.0030796104
13483,0.0030327234,0.0029162886,0.00082886964
13484,0.004944819,0.003120285,0.0021193963
13485,0.0035881093,0.0026650669,0.0037801024
13486,0.0034492218,0.0016704814,0.002199289
13487,0.001343715,0.0051790257,0.0011464488
13488,0.0010661865,0.0022732147,0.0013881226
13489,0.0023934687,0.0023333644,0.0025330507
13490,0.0017107541,0.0033368026,0.0015520696
13491,0.0020196126,0.004475987,0.0019077167
13492,0.0023948224,0.0041698962,0.0025047148
13493,0.0032518362,0.0024986444,0.0027872596
13494,0.0027275423,0.0023791469,0.0013678566
13495,0.002943319,0.0035678092,0.0021358712
13496,0.0018624694,0.003575603,0.0018177958
13497,0.0024854497,0.002025107,0.0043935273
13498,0.003128362,0.0036961876,0.0018768647
13499,0.002723742,0.0011765314,0.0014603855
13500,0.0030460088,0.0045797452,0.0058947206
13501,0.0057245167,0.002401481,0.001394542
13502,0.0014159896,0.0032065215,0.0022219033
13503,0.0021520997,0.0022390182,0.0006283558
13504,0.0020183676,0.0017002712,0.0015868491
13505,0.0015159746,0.0046503344,0.0037478982
13506,0.0019176251,0.003582349,0.0010176693
13507,0.0042034453,0.0035403161,0.0026436998
13508,0.0013050997,0.003158146,0.0010792601
13509,0.0019071585,0.0012330783,0.0017388214
13510,0.0025288172,0.0025154874,0.0019109619
13511,0.0026439896,0.0030280987,0.0033870493
13512,0.0039954814,0.0022430264,0.0011867494
13513,0.0025625834,0.0041876547,0.001483782
13514,0.0021827498,0.0023491757,0.0024689832
13515,0.002778197,0.004274745,0.0013760935
13516,0.001280949,0.0016376963,0.0012107957
13517,0.0026825492,0.0021572718,0.0033142446
13518,0.0035600231,0.002013696,0.0026836575
13519,0.0014661457,0.0037277692,0.0008703914
13520,0.00330552,0.00074210844,0.0014895514
13521,0.002176524,0.003956911,0.0019564265
13522,0.0028932355,0.004054592,0.0018384114
13523,0.001720543,0.0025241622,0.0013563454
13524,0.003027031,0.004881259,0.0040289136
13525,0.002829066,0.0014538394,0.0027782791
13526,0.0020447965,0.0032435395,0.0016257516
13527,0.0019826842,0.0019292005,0.0012753983
13528,0.0025945096,0.0039514424,0.0010234892
13529,0.002623996,0.0026493417,0.0026583262
13530,0.0023767075,0.0024610967,0.0015642045
