step,td_loss_agent0,td_loss_agent1,td_loss_agent2
101,2.0646265,0.95475674,2.1874897
102,2.1783078,0.5462419,1.4565339
103,1.912971,1.2186135,1.039241
104,2.401856,0.58476424,1.8831093
105,1.9844109,0.82415336,0.82104975
106,1.8426998,0.5234394,1.2158228
107,1.0851638,0.4819172,1.4746854
108,1.5091488,1.4374499,1.4509088
109,0.9899711,0.4324215,2.129945
110,1.882564,0.31645608,1.7066729
111,1.1384082,1.3305715,1.5676233
112,1.218694,1.7905979,1.8193674
113,1.4003121,1.2003331,1.3798594
114,0.75502044,1.4266076,1.4842737
115,1.6766962,0.60196316,0.6195321
116,0.79042065,2.1803958,0.88462317
117,0.6635541,1.8915071,1.360403
118,1.7770842,0.8838687,1.0600456
119,0.5452486,0.8768512,0.924951
120,1.5240177,0.88411623,2.0364163
121,0.7256592,1.1374809,1.4960237
122,1.0535619,0.9918538,1.441489
123,1.6101725,1.4302737,0.97118556
124,1.5761507,1.4327292,1.5758979
125,1.6063628,0.84176165,1.4663906
126,1.1120322,1.3909916,1.0557278
127,1.1865735,1.5922723,1.5895697
128,0.80218446,1.0576859,1.2638384
129,0.94223917,0.78599656,1.0198257
130,1.2024846,1.0907356,0.6180314
131,1.8822556,0.7917223,0.8578162
132,0.9861989,0.66912067,0.736413
133,1.0999106,1.1003444,1.4306303
134,0.9020196,0.50059646,1.342786
135,0.82278824,1.1970108,1.5095336
136,1.2711061,0.6466257,0.5725864
137,0.7172381,0.70804274,1.7011757
138,0.93990016,0.80380136,1.0032724
139,1.19155,0.52472496,1.2206949
140,1.2873626,1.204356,0.72500145
141,1.6059061,1.2365298,1.012158
142,0.53239685,0.9903537,1.4655166
143,0.7160257,0.74242395,0.61522204
144,0.5490513,0.83833253,1.2373257
145,0.7846404,0.44578508,1.094204
146,0.4957598,0.8383984,0.5139908
147,0.71627736,0.34092572,0.6486118
148,0.45505178,1.0103586,0.9826334
149,0.6963066,0.80300677,1.086799
150,0.2841528,0.56169295,0.6430265
151,0.66423404,0.57672215,0.58173764
152,0.30937538,0.39179587,0.8339804
153,0.6318904,0.56548715,0.6006023
154,0.84167176,0.7009628,0.8388263
155,0.8278681,0.503956,1.1211213
156,0.88994974,0.5737765,0.6720011
157,0.4919875,0.37892437,1.0530916
158,0.67061925,0.5941485,0.6159055
159,0.41867405,0.5380682,0.6961143
160,0.8213717,0.8202498,0.6417396
161,0.37098378,0.34234372,0.21445289
162,0.41299075,0.47413656,0.695699
163,0.5754057,0.37553027,0.6335647
164,0.555509,0.5867479,0.83500373
165,0.34799874,0.43896258,0.8998145
166,0.43195158,0.295447,0.36425948
167,0.34693545,0.55127466,0.40202907
168,0.44779608,0.2896697,0.5640855
169,0.4193663,0.22567126,0.66811717
170,0.49396703,0.1611723,0.5007642
171,1.0747358,0.1412648,0.39162597
172,0.436788,0.44090232,0.88141346
173,0.47263843,0.39104402,0.6009048
174,0.35579953,0.33073825,0.9472815
175,0.5187607,0.4164881,0.5945767
176,0.49666002,0.28956342,0.74358946
177,0.32055736,0.24235587,0.3998732
178,0.46501794,0.29569793,0.5248506
179,0.22481087,0.16406918,0.46599218
180,0.26184994,0.5018363,0.5656409
181,0.4649197,0.3250097,0.5519203
182,0.18369411,0.17194165,0.38077265
183,0.2713932,0.31236273,0.51901686
184,0.24738723,0.2190419,0.42872414
185,0.20757897,0.27094978,0.5501523
186,0.22893935,0.20103,0.59490544
187,0.12244487,0.1343931,0.348705
188,0.13023067,0.30338424,0.40870148
189,0.065789044,0.353329,0.47121155
190,0.16798732,0.30906773,0.2660047
191,0.05955591,0.25035182,0.35944253
192,0.17168944,0.48508352,0.40324253
193,0.20745182,0.18205217,0.44643897
194,0.089220226,0.11961533,0.4682536
195,0.118392184,0.15177962,0.2904217
196,0.11144474,0.18809861,0.25157866
197,0.20435445,0.12978694,0.16614647
198,0.03962503,0.13937339,0.5470078
199,0.11420093,0.08618103,0.2838916
200,0.14381278,0.22897132,0.280325
201,0.06307245,0.21049815,0.3042346
202,0.11588517,0.14886034,0.43367985
203,0.05402603,0.1734211,0.43823797
204,0.056762308,0.21800937,0.43568364
205,0.05240322,0.14390424,0.2075128
206,0.044014208,0.28674287,0.40338892
207,0.04888115,0.08731303,0.2607032
208,0.08826414,0.2062242,0.18120584
209,0.04228209,0.11440225,0.16396645
210,0.046957,0.077230476,0.20112
211,0.06743206,0.15067095,0.2752852
212,0.12814781,0.1140479,0.18415035
213,0.08588156,0.120540395,0.17103183
214,0.027634572,0.1447645,0.23628865
215,0.030857885,0.1767898,0.11386803
216,0.08908065,0.119400695,0.2525584
217,0.042844445,0.084212795,0.23569393
218,0.03895609,0.048853844,0.14408691
219,0.04506906,0.14747456,0.22590727
220,0.02346508,0.024969066,0.13312948
221,0.018426294,0.037775293,0.17374873
222,0.016774738,0.09713898,0.24151373
223,0.019390903,0.1101799,0.15678792
224,0.047604673,0.17849535,0.17027637
225,0.021632457,0.12713315,0.21999392
226,0.024623722,0.019882208,0.17889147
227,0.0142676495,0.052533194,0.10203709
228,0.018485095,0.06713866,0.19627851
229,0.017077986,0.027255086,0.066312976
230,0.025690604,0.10906842,0.14157778
231,0.023470316,0.10126759,0.08601312
232,0.011348738,0.08669573,0.10552057
233,0.009498699,0.0624481,0.11716656
234,0.010433646,0.038841676,0.11397573
235,0.014476367,0.040364537,0.11010879
236,0.0056423596,0.06874572,0.13725094
237,0.016111018,0.037631303,0.07138911
238,0.022645073,0.039391395,0.14804319
239,0.014045051,0.08351186,0.15726739
240,0.014725421,0.039284304,0.07494743
241,0.0076941466,0.04000989,0.1462036
242,0.006543779,0.07944581,0.09195689
243,0.0049592224,0.06867081,0.06015093
244,0.015064262,0.078608096,0.038392052
245,0.01374891,0.028335527,0.066688426
246,0.011286721,0.034304712,0.13883936
247,0.011079902,0.021710906,0.092342064
248,0.009563929,0.036893833,0.05734646
249,0.0092875585,0.027337005,0.035151146
250,0.0074371337,0.052116416,0.1149151
251,0.005723994,0.030724913,0.034784567
252,0.0033726748,0.03260047,0.04548443
253,0.009236943,0.046906933,0.080177985
254,0.008412308,0.034236003,0.053547233
255,0.0049619977,0.052247494,0.037331305
256,0.0039582327,0.03040187,0.03427767
257,0.0058443896,0.027287085,0.062865384
258,0.006372857,0.025055066,0.022170775
259,0.00487883,0.016557103,0.042105146
260,0.003749852,0.026071098,0.016844802
261,0.0039876616,0.023243949,0.025761085
262,0.00557301,0.030522253,0.026169758
263,0.007321114,0.02342049,0.044485234
264,0.0064029954,0.024717588,0.039385293
265,0.0027002776,0.018359914,0.038299035
266,0.0044291914,0.016482746,0.0687384
267,0.0033480767,0.019244071,0.03826915
268,0.003944253,0.015153343,0.022241406
269,0.003579833,0.022958947,0.028376132
270,0.0051286616,0.0263954,0.060953047
271,0.0047724117,0.034364574,0.038499534
272,0.005154885,0.012201621,0.0419743
273,0.006490677,0.027661279,0.024940848
274,0.005356698,0.019433528,0.034620058
275,0.003996657,0.02012463,0.021124687
276,0.003056082,0.030443264,0.023985624
277,0.00541192,0.011802647,0.028136311
278,0.006802698,0.012816867,0.022071766
279,0.0022194232,0.013154218,0.022631522
280,0.0039743576,0.015732933,0.017028343
281,0.005161538,0.007617778,0.014672331
282,0.0023693596,0.012928273,0.014037749
283,0.001659563,0.014407289,0.014039123
284,0.0053821965,0.018252488,0.027154326
285,0.004885583,0.0388472,0.009617099
286,0.0031753401,0.03401073,0.021218834
287,0.0032890898,0.013337443,0.016502658
288,0.004376767,0.015918113,0.010441979
289,0.0022108236,0.016252443,0.010266533
290,0.0067565646,0.013742894,0.013793515
291,0.004913262,0.018595466,0.01663085
292,0.006482223,0.009649117,0.014106846
293,0.003969131,0.019279484,0.015041564
294,0.005208221,0.020793535,0.008625383
295,0.006726567,0.013771397,0.013068358
296,0.0031758756,0.013040137,0.013345704
297,0.002400726,0.011176594,0.009072708
298,0.006133027,0.021817746,0.00713953
299,0.0035056635,0.019586682,0.015690237
300,0.004111226,0.012271062,0.0044499463
301,0.0051329676,0.011398824,0.0062450496
302,0.0023033912,0.026889034,0.011967937
303,0.0036954063,0.015239831,0.0074539986
304,0.0031515344,0.010920637,0.010427401
305,0.003560498,0.0119492505,0.0065919254
306,0.0036578558,0.015223756,0.008434806
307,0.005232055,0.007258033,0.007108434
308,0.0036344053,0.012079444,0.005144654
309,0.0050332565,0.0075395266,0.0048889173
310,0.0045206994,0.0068256045,0.008991566
311,0.0023587828,0.0073016733,0.017145423
312,0.0037430418,0.011794921,0.008677119
313,0.0035224473,0.01062098,0.0073891147
314,0.0053294837,0.005444855,0.01295948
315,0.0023030192,0.010286842,0.0083936425
316,0.0025107525,0.009398481,0.0046154372
317,0.003553134,0.009641516,0.009195813
318,0.0031630653,0.006654796,0.006704541
319,0.0048260367,0.010308328,0.00709364
320,0.0022298226,0.008873283,0.0037876326
321,0.003906197,0.0084254965,0.0052212295
322,0.0069904285,0.008194112,0.008566572
323,0.007501256,0.007638615,0.009010921
324,0.005142609,0.0056787543,0.009549925
325,0.0047076624,0.0064716246,0.00464641
326,0.003099813,0.008273989,0.0038523676
327,0.003079406,0.009612726,0.005757482
328,0.0015080337,0.013160668,0.006520134
329,0.0029287396,0.0108303,0.005112784
330,0.004248572,0.0041645085,0.0053120987
331,0.0011295597,0.0058358097,0.0048333574
332,0.007012535,0.0050850976,0.0045409915
333,0.0033674547,0.0068986462,0.003964169
334,0.0021906332,0.0057921815,0.0050548
335,0.0015727098,0.0062780883,0.0038455962
336,0.0028252848,0.008249427,0.005539517
337,0.0033563252,0.008774597,0.003990005
338,0.0066577774,0.0044064196,0.0037529552
339,0.00475576,0.00969326,0.003987504
340,0.0032007275,0.00455919,0.0043952297
341,0.0049253423,0.0042475495,0.0054574898
342,0.0041500926,0.0049673016,0.003267623
343,0.003279904,0.0046768207,0.008040061
344,0.0045659738,0.003137848,0.004081592
345,0.0018379774,0.007894611,0.0044228346
346,0.0047807437,0.006435589,0.002801577
347,0.002097705,0.0068239295,0.0018487452
348,0.0034936278,0.0030329619,0.004776494
349,0.0047008814,0.0053589502,0.0076949317
350,0.0027632166,0.00590397,0.0044690175
351,0.0036079765,0.0060568852,0.0066665662
352,0.0041207187,0.003710913,0.0044164425
353,0.0010827931,0.003517962,0.0053885793
354,0.0038727121,0.008119814,0.0046578967
355,0.00584534,0.0047575817,0.004330598
356,0.0036283617,0.0028633145,0.0044266814
357,0.0019445443,0.003872704,0.006233704
358,0.0053131855,0.00499006,0.0065743444
359,0.007774084,0.0028882185,0.0032551042
360,0.0019589015,0.0045242873,0.0038774493
361,0.0017609218,0.0015392606,0.003013485
362,0.004467806,0.003418916,0.0020063538
363,0.003648639,0.003977054,0.0025606735
364,0.003096678,0.0022681444,0.006022268
365,0.0022303315,0.003808886,0.004584126
366,0.003931027,0.009052737,0.0029175163
367,0.004221869,0.005110183,0.0035111974
368,0.0040844763,0.003182488,0.0036487794
369,0.0020548347,0.0061089806,0.0019519199
370,0.0035746717,0.004816466,0.004094298
371,0.0009423848,0.0027740407,0.002542585
372,0.0028946423,0.0034484158,0.0030654247
373,0.0017723562,0.002658471,0.0069752745
374,0.0037610978,0.005750544,0.004422184
375,0.006557878,0.0053086113,0.0013521673
376,0.008607579,0.0037092206,0.002782405
377,0.003270172,0.0044525834,0.0029965574
378,0.0041037733,0.00460581,0.005397428
379,0.0025746343,0.0036803063,0.0018608344
380,0.008833045,0.005975295,0.004364213
381,0.006416393,0.0035305414,0.007209539
382,0.003457231,0.0024624616,0.004760005
383,0.0029654982,0.0035193823,0.003106624
384,0.0018069494,0.008064966,0.0068338597
385,0.0028154035,0.0038581574,0.0019575595
386,0.0042466554,0.004413807,0.003549431
387,0.004596727,0.00423362,0.0068448437
388,0.0025400636,0.004457382,0.0011289513
389,0.0022877085,0.004100105,0.0022388925
390,0.0023875195,0.0025629876,0.005892776
391,0.005180536,0.002214865,0.0047904495
392,0.0046577314,0.0020277658,0.0055492055
393,0.005239321,0.006475581,0.0018266483
394,0.0051558064,0.0028443416,0.0043561207
395,0.0029155414,0.0024543374,0.002406254
396,0.0058432957,0.0056077563,0.003197263
397,0.004355424,0.0032207314,0.0014431616
398,0.004916656,0.004757442,0.001837559
399,0.0015736416,0.0076009342,0.005159568
400,0.0029212518,0.0037736143,0.004415001
401,0.008398537,0.004656767,0.0053049824
402,0.0057953126,0.003959968,0.003750322
403,0.0041905986,0.0027524002,0.0059734667
404,0.0021114028,0.0045492044,0.0038416565
405,0.0017725476,0.0019668038,0.0036719074
406,0.0016284181,0.0028548106,0.0025652442
407,0.003341062,0.0040261312,0.0036975523
408,0.003428183,0.0026202654,0.00371454
409,0.0012891176,0.005573297,0.004770456
410,0.0036761297,0.005207442,0.005905931
411,0.002263585,0.0068192994,0.00195473
412,0.0015253013,0.0055248193,0.003882737
413,0.0008486873,0.0041421345,0.008983022
414,0.005200667,0.0013948285,0.002599693
415,0.00399316,0.005928574,0.0024953554
416,0.0022956855,0.003460288,0.004082933
417,0.0042642183,0.0056406558,0.006545315
418,0.0022452394,0.0028357948,0.0041507958
419,0.0074268263,0.0041723633,0.005831935
420,0.004431626,0.0027488829,0.004679482
421,0.003486831,0.0021932018,0.006643224
422,0.0016231351,0.0034250864,0.002843427
423,0.007064513,0.0037886777,0.003499236
424,0.004518578,0.0033813405,0.0020487397
425,0.007887246,0.0053444863,0.0031904886
426,0.0016797947,0.0041749096,0.0050562723
427,0.0060576964,0.0023725135,0.0024472428
428,0.0035071021,0.0052941404,0.0020515465
429,0.0015151114,0.0026741656,0.0065595177
430,0.0031885942,0.0037421475,0.0034439191
431,0.002801783,0.0045470633,0.0023231984
432,0.007762462,0.0058336854,0.005479968
433,0.0069634304,0.0031639105,0.0021019657
434,0.0033553573,0.006785008,0.00692875
435,0.006124528,0.0019484056,0.0063152667
436,0.0039914995,0.001954469,0.003826371
437,0.011635745,0.004210219,0.002023599
438,0.0049404027,0.003525619,0.002955701
439,0.0021470203,0.0033489426,0.001610008
440,0.0027287211,0.0035633184,0.0022581113
441,0.0020202724,0.0063772146,0.005849888
442,0.0034017349,0.011895316,0.0028362833
443,0.0057075266,0.0078734,0.005206704
444,0.0047049946,0.0027241544,0.0050448803
445,0.0012617136,0.0077774404,0.0074121426
446,0.005978157,0.0025105826,0.0036198613
447,0.004548901,0.0027628725,0.003086764
448,0.0016871508,0.0029664263,0.005554338
449,0.002805835,0.0033581257,0.003483855
450,0.0051482655,0.0031154635,0.0032708952
451,0.0019563339,0.007286974,0.0041953763
452,0.003975462,0.00473239,0.005584689
453,0.0025505922,0.009625326,0.0038191201
454,0.0053674835,0.0044316743,0.005157107
455,0.0038232412,0.0029241282,0.0016834594
456,0.004485692,0.003307756,0.0026676748
457,0.0019752653,0.0026352042,0.0030335437
458,0.0050908574,0.0041639605,0.008081303
459,0.0068963002,0.004787488,0.0039796974
460,0.0052086306,0.006959996,0.0073995083
461,0.008430124,0.009380155,0.00970049
462,0.0015129584,0.0020209001,0.0030094797
463,0.006981653,0.0035556243,0.0031042774
464,0.003975554,0.0064957472,0.0025292165
465,0.0046471953,0.002787801,0.0036312817
466,0.003703909,0.0033803643,0.0041023493
467,0.0022187452,0.0034357912,0.0022272929
468,0.0060104406,0.005055334,0.0047186897
469,0.003624538,0.0046302415,0.005470814
470,0.0054039275,0.006379356,0.003017969
471,0.0030122106,0.010976753,0.0023697047
472,0.0024864883,0.0017544132,0.0054739965
473,0.0019161052,0.004075904,0.004522268
474,0.0036179293,0.0038912997,0.0044090413
475,0.0067826863,0.0022121922,0.0037356135
476,0.0026759473,0.0029528665,0.0027345587
477,0.005801861,0.005932724,0.0038369377
478,0.007598199,0.0075417934,0.005648897
479,0.0025021208,0.005502127,0.0040343343
480,0.0055406964,0.002935988,0.0078141615
481,0.0031090293,0.0073961895,0.0052518565
482,0.0035243314,0.0044182516,0.007005534
483,0.0048817676,0.0053782603,0.0038888615
484,0.003330505,0.0051577883,0.004479075
485,0.0046965936,0.005056522,0.004318672
486,0.007465341,0.005730288,0.004082938
487,0.0060084974,0.0042042607,0.0060072606
488,0.0025353169,0.005089581,0.007068315
489,0.0022331378,0.0031093871,0.0067693037
490,0.0025515782,0.0062105856,0.0051214853
491,0.0029870444,0.003725145,0.0060232943
492,0.0041447957,0.0026871555,0.0017510611
493,0.0044300156,0.0016373314,0.0044366103
494,0.005525737,0.0059074094,0.0020689275
495,0.008195938,0.0031420188,0.0035070307
496,0.007924751,0.004546236,0.004471473
497,0.0018605698,0.008837527,0.0036144354
498,0.0034976574,0.00710137,0.0057056635
499,0.0042522456,0.0038891167,0.001997475
500,0.005515727,0.003053451,0.0034619612
501,0.0064848624,0.00454142,0.0018716399
502,0.004270661,0.005991592,0.0035761732
503,0.0032181703,0.0022697556,0.004287025
504,0.0047534057,0.0022142201,0.004722198
505,0.00803375,0.0054646665,0.0038894033
506,0.008594472,0.0034976436,0.003116428
507,0.0031136633,0.0077738236,0.0021617333
508,0.0033661816,0.004993517,0.0038795546
509,0.0039370637,0.0026712925,0.004054266
510,0.0077489046,0.0031831302,0.005886793
511,0.0047012055,0.0032499223,0.0013833572
512,0.0017869121,0.0022926982,0.001998565
513,0.005469136,0.005046469,0.0023890631
514,0.0021770946,0.0027444107,0.0030968268
515,0.0028588132,0.0037558894,0.0026424779
516,0.004134998,0.0026503871,0.0014671884
517,0.0031280734,0.003454267,0.0032259994
518,0.0033904358,0.0066053756,0.002240685
519,0.006590219,0.0064411294,0.003753669
520,0.0020962814,0.002871302,0.008090832
521,0.0063810004,0.002331273,0.0031526517
522,0.0044029383,0.0040814234,0.0066921916
523,0.0022861005,0.0022162492,0.0012442195
524,0.0053874925,0.0035130475,0.0010297416
525,0.0029357215,0.0031644762,0.005536983
526,0.00433527,0.0026829857,0.0033449465
527,0.003882281,0.0032443297,0.0045356685
528,0.0014619115,0.0054470487,0.0015274525
529,0.0027916313,0.0036280062,0.004539478
530,0.004143675,0.0068265623,0.0011500436
531,0.003916662,0.0023963042,0.0053167376
532,0.00398993,0.0036704717,0.0029822595
533,0.0018758219,0.0025559482,0.004282671
534,0.0015016269,0.0020502298,0.0019954308
535,0.0029585874,0.0032436429,0.0014558353
536,0.0032943992,0.0021238865,0.0023416453
537,0.00077615306,0.0021541584,0.0043156804
538,0.00430308,0.0022241052,0.0027351454
539,0.0032890646,0.0015340459,0.006842796
540,0.0021130526,0.005198766,0.0034739878
541,0.0043205926,0.003345439,0.00476435
542,0.007407658,0.0022450192,0.0016799753
543,0.0038064886,0.0034119543,0.0023881164
544,0.0015040126,0.0039623785,0.0032296511
545,0.0044908165,0.005548669,0.001735654
546,0.0023771555,0.002117366,0.002377365
547,0.0052917977,0.0029990603,0.0028643068
548,0.0056481175,0.0017122757,0.003550351
549,0.003085217,0.0022106022,0.0035282564
550,0.004288219,0.0037440974,0.0052185757
551,0.00567577,0.0039272765,0.0016609067
552,0.0018849705,0.0027444188,0.0034304378
553,0.0018645632,0.004622158,0.001988528
554,0.0033642224,0.0032132694,0.0023566647
555,0.0014206632,0.0036158864,0.0011985397
556,0.0024313303,0.0059001027,0.0050571295
557,0.003601759,0.0036045918,0.0039531523
558,0.0038847774,0.00463547,0.004769219
559,0.0035386654,0.0035470154,0.0027032238
560,0.0036436769,0.0029366456,0.003095626
561,0.0032530339,0.0046248,0.0031426817
562,0.0027353307,0.004270218,0.0041100085
563,0.0034177,0.0013398989,0.0013885158
564,0.0023369906,0.0017293353,0.0023423843
565,0.0020949359,0.0044769174,0.00759422
566,0.004129523,0.0024602604,0.0032797132
567,0.0029511119,0.0020980618,0.002725251
568,0.0018096587,0.0026663332,0.0056424877
569,0.00394081,0.00738572,0.0036267913
570,0.004008293,0.0025469211,0.003150831
571,0.0016396472,0.0021774478,0.002265115
572,0.003296238,0.008123395,0.002450658
573,0.0017863957,0.005962853,0.0013550699
574,0.001605692,0.002881229,0.0035821064
575,0.0027216966,0.0032763986,0.004363858
576,0.0035743793,0.003563553,0.0042584683
577,0.003392104,0.0040641013,0.0077460734
578,0.0047645997,0.0027307323,0.0028844406
579,0.0012544931,0.0047074724,0.0023229988
580,0.008189149,0.0016314914,0.0025914367
581,0.0025426657,0.002195666,0.004772103
582,0.0049431003,0.0020486221,0.0025150925
583,0.0019069297,0.0045683077,0.0026459652
584,0.002767798,0.004376879,0.0024314977
585,0.0007363628,0.001491066,0.0041046115
586,0.0037180395,0.0025754152,0.0036293066
587,0.0039123395,0.003137813,0.0031411317
588,0.0023620788,0.0060365335,0.003041272
589,0.0028477719,0.0013766821,0.0011583751
590,0.0018305165,0.0018489343,0.0020305202
591,0.0032071485,0.0032259324,0.0039715837
592,0.0055888062,0.003595226,0.0031742936
593,0.004123865,0.005055665,0.0038414001
594,0.003061005,0.0058984235,0.0041072853
595,0.002953763,0.0025222474,0.001719383
596,0.0065731783,0.0043420224,0.006885406
597,0.0012487243,0.0025674556,0.0024502678
598,0.0043143746,0.008337764,0.0024578276
599,0.001066572,0.0040646703,0.0052733826
600,0.0036057904,0.0051204767,0.0014836184
601,0.0023546899,0.0069627604,0.002820894
602,0.0017579849,0.004488959,0.0015178001
603,0.0025962666,0.0034774644,0.004108514
604,0.002767299,0.0025098582,0.00343192
605,0.0021120044,0.0005948597,0.0029840944
606,0.0032195863,0.0020822836,0.0027736295
607,0.004591951,0.002573542,0.003555277
608,0.0024498582,0.0020103063,0.0036481086
609,0.0032993127,0.0021166368,0.0038111673
610,0.003754347,0.0052979286,0.0038188638
611,0.0052231187,0.0024168189,0.0024106405
612,0.0011515992,0.0026718485,0.0036841435
613,0.0020955806,0.001450974,0.0027729126
614,0.0018614981,0.00097708,0.0010652966
615,0.002706503,0.002578163,0.0020283759
616,0.0010606181,0.002296864,0.0011177829
617,0.0029801019,0.005089031,0.0020442999
618,0.0013999287,0.003247756,0.0026349754
619,0.001556175,0.004177306,0.0058673555
620,0.0027441264,0.0015977225,0.004769058
621,0.0024801083,0.0019112695,0.0023572359
622,0.0015595465,0.0013620406,0.0029614982
623,0.0019977451,0.0026707975,0.004003159
624,0.0030084767,0.003171945,0.0020413785
625,0.0023660217,0.0024818256,0.0052099205
626,0.0025633795,0.0043357126,0.0028471379
627,0.0044884505,0.003550264,0.0016743715
628,0.0039143306,0.0034827497,0.0033988985
629,0.0008970262,0.0020963717,0.0018261368
630,0.0018771255,0.0023200521,0.0020156822
631,0.0023340383,0.0006514101,0.0036109358
632,0.00079322763,0.00294927,0.0021085432
633,0.002443517,0.0038167404,0.004263345
634,0.0019283452,0.0032064647,0.0017107911
635,0.0020988244,0.0012809967,0.0031364714
636,0.0034172463,0.002341159,0.0031117583
637,0.0014652158,0.001999847,0.002923236
638,0.0015585795,0.0026173505,0.0032569037
639,0.0044205072,0.0021364468,0.0034580717
640,0.0028108864,0.0039623203,0.004521841
641,0.0024214978,0.00091290905,0.0030476535
642,0.0031436018,0.0020031906,0.0032525705
643,0.003324584,0.0019610543,0.006002089
644,0.0045203627,0.0041857897,0.0024143676
645,0.0036597338,0.0022441898,0.0018246602
646,0.003228653,0.0017956917,0.0018235864
647,0.0056057675,0.001425967,0.004375957
648,0.0027320054,0.0011253628,0.0015138863
649,0.0014630377,0.0035006595,0.0015741108
650,0.004324232,0.0015001161,0.0020753157
651,0.004106174,0.0029583317,0.0024020236
652,0.0025051674,0.0012271827,0.0012373695
653,0.0027236068,0.0038121778,0.0033229166
654,0.004371287,0.0032597813,0.0026721847
655,0.0034359344,0.003465878,0.004204904
656,0.002288639,0.0016129755,0.005025464
657,0.0021751614,0.0025701164,0.0029415302
658,0.003162967,0.0018594627,0.0018368668
659,0.001210266,0.0023335814,0.003704047
660,0.004521137,0.0016873383,0.0023513364
661,0.0022121093,0.0046078106,0.0028820122
662,0.0016093429,0.0010267701,0.001754763
663,0.0016679156,0.0017752043,0.0029606884
664,0.0032419437,0.003242376,0.0032889124
665,0.002262887,0.0010534876,0.006073951
666,0.0019656993,0.0015700262,0.0013497875
667,0.00088764227,0.0016895689,0.0011302939
668,0.0024058311,0.0037778046,0.0019840477
669,0.0018109877,0.0014015876,0.0016693074
670,0.0014895778,0.0049905214,0.0016755674
671,0.0012974793,0.0020905538,0.001843024
672,0.0018366312,0.0010338232,0.0006170403
673,0.002751064,0.0030751873,0.0014826915
674,0.003355605,0.001716655,0.0038613696
675,0.002526578,0.0042395,0.0017100275
676,0.005122547,0.0016771189,0.0047103316
677,0.0016567283,0.005037374,0.0031454181
678,0.0036638835,0.0024637692,0.0025231834
679,0.0020737136,0.001644423,0.0027246503
680,0.0014669129,0.0019263334,0.008934165
681,0.0028030043,0.0013298946,0.001447012
682,0.0047611757,0.0023346625,0.0022242803
683,0.0008689789,0.00086800114,0.006110593
684,0.0021933552,0.0020597598,0.0021376244
685,0.0029320612,0.0020126582,0.0016541928
686,0.0035618246,0.0013951403,0.0046623694
687,0.0024622378,0.0009675132,0.005142644
688,0.0023454153,0.0020653112,0.0030492248
