step,td_loss_agent0,td_loss_agent1,td_loss_agent2,td_loss_agent3,td_loss_agent4
76,1.8712966,2.988104,1.9161435,2.9295673,1.776295
77,1.6158406,2.789599,1.1176305,2.4716444,2.1562452
78,1.6170038,2.1859493,0.99309754,2.6084387,2.1022375
79,1.3966303,3.0438104,1.4831007,1.3999227,1.8263364
80,1.3509017,2.6948006,0.91870373,2.4645808,1.3105546
81,1.4489497,3.389415,1.9760832,2.246334,1.5277438
82,1.427136,1.8023121,1.5388379,2.4348643,1.928098
83,1.0615513,2.1596348,1.5867507,1.4835439,1.8187294
84,1.1490587,2.9480934,1.3752353,1.6382163,2.0583005
85,1.413789,1.113589,1.1467853,2.4714737,2.4369535
86,0.9862256,2.571562,1.3527735,1.9976294,1.4622246
87,1.4966645,1.0044934,1.5920218,2.2446742,2.6102805
88,1.518399,2.4526227,1.1586251,1.7604887,2.3158202
89,2.6185043,1.0526206,0.9529633,2.2084851,2.252065
90,1.549048,1.8950342,1.3076665,1.5265188,1.8477962
91,1.5382087,2.0654998,0.9264495,1.3942641,1.3315454
92,0.408031,3.2170804,1.4024704,1.5440428,1.4791034
93,1.7653618,2.2910051,0.7530929,1.3273814,1.3868465
94,2.603208,2.69241,0.8332273,2.0545983,2.5488546
95,2.311185,2.5096598,1.4822708,2.0593255,2.1761584
96,1.0658762,3.671928,0.8421483,1.8398831,1.9089808
97,1.4889772,3.1492448,1.780763,2.1390939,2.137004
98,0.7796009,3.761055,2.6729426,1.2173066,1.0539346
99,2.4654622,2.9886765,1.7225274,1.5030198,1.8477805
100,1.0099525,2.8131864,0.88224244,1.7879225,1.407466
101,1.7872157,2.774963,1.5277505,1.7961941,1.8671176
102,2.8229344,2.340446,1.8767736,2.6626759,1.9034154
103,1.1236461,1.9131026,0.25969014,2.8550363,1.4185655
104,1.9837974,1.5936109,0.989462,1.6727169,1.3689383
105,1.672206,2.8130865,0.9309046,1.0609212,1.8747802
106,1.948463,1.4132698,0.6697043,2.1021442,1.39993
107,0.8015374,2.2535503,1.8175502,2.2668989,1.184699
108,1.6210661,1.8266767,0.9616376,1.0212871,1.898539
109,1.0001866,1.5976388,0.7632309,0.96237326,0.73887765
110,2.2999544,1.8906149,1.8076911,1.7873144,1.2203325
111,2.37749,1.4390588,1.207648,1.6833285,1.2630814
112,3.0679607,1.7152209,0.789534,0.68134797,2.1643703
113,1.6605737,1.4301203,1.4114937,2.47301,1.4063675
114,1.908095,1.8849792,0.94120383,2.5602508,1.2438596
115,1.1866217,1.646295,0.8947259,2.329842,2.0383437
116,1.5903735,2.7293396,0.45099145,1.4393843,1.7304072
117,1.4834778,1.3977418,0.37094057,1.3594956,1.1631367
118,1.634927,1.2247548,0.9190494,1.0419272,1.2613835
119,1.3665302,1.013309,1.3756821,1.399104,1.0525423
120,2.1905346,1.8447489,1.5522276,1.511977,1.1084771
121,1.9955633,1.9279001,0.8891336,1.950937,2.2327366
122,0.9514831,1.7388847,0.92304677,1.6465926,1.1456903
123,0.9153447,2.2481153,0.9608071,1.2747747,1.2923778
124,1.5316184,1.6203582,1.6385009,1.4301708,1.5237818
125,1.3723302,1.1419125,0.90688133,0.8253684,1.9327648
126,1.2537696,1.6776752,0.86312264,0.4813944,1.6052525
127,0.743003,1.5179247,1.2928244,0.9758803,1.0217552
128,0.836775,1.713985,0.42568123,1.2963456,1.1617203
129,0.66506004,0.7705236,0.9509983,0.62254035,1.1500326
130,0.8090203,2.048589,1.0169547,1.2074182,0.91712743
131,0.9502914,1.1198812,0.7633781,0.9679931,1.2224125
132,1.0597756,1.140371,0.758785,0.6656713,0.85156
133,0.96450865,1.1871824,1.5811143,0.40691248,0.41142547
134,0.8712763,1.5787703,0.8419808,0.9151667,0.5404819
135,1.1382449,1.4851674,1.234199,0.68754256,0.75085455
136,1.4427899,1.760066,1.0451889,0.8543763,1.2550831
137,1.3848209,1.855392,0.30535883,1.6182883,1.2538359
138,0.85717857,0.93482876,0.45823556,0.9293144,1.2441055
139,1.076287,1.0690633,1.1426963,0.84844303,1.1772376
140,1.4032235,2.432479,0.16246228,1.6317601,0.63712144
141,0.8691429,1.1817687,0.9183159,0.4551462,0.42844284
142,1.5074052,0.46631503,0.7019826,1.2957103,0.59977955
143,0.74886835,1.105611,1.2345049,1.6791903,0.37740576
144,0.20699312,1.0689808,0.61755884,0.6479556,0.883326
145,0.75578356,1.4346589,0.79850423,0.82662356,0.24045996
146,0.8521181,0.83538526,0.5008478,1.128252,0.7833638
147,0.57793987,1.0438633,0.75508213,0.5729772,0.77252066
148,0.8039853,0.7785341,0.363514,0.9179814,0.9790138
149,1.350827,0.5426231,0.74457264,0.9584038,1.2011533
150,1.7147161,1.0413882,0.63874906,0.9208014,1.1683772
151,0.93221396,1.1638106,0.60119396,0.8068627,0.69386184
152,0.34204802,1.3077002,0.68673617,1.0547249,0.28047395
153,0.8127317,0.4663399,0.4668666,0.65583587,0.3096236
154,1.3551024,0.6715306,0.65570676,0.7405437,0.9352166
155,0.45183158,0.7564163,0.7061355,0.54242545,0.5324218
156,0.6236532,1.0202725,0.31234193,0.5849813,0.5950186
157,0.34863943,0.6307289,0.48895305,0.9272351,0.43050385
158,0.31283706,0.70241034,0.45377782,0.55304843,0.38084975
159,0.7968774,0.534171,0.85410935,1.3502301,0.4615436
160,0.9087676,0.82226825,0.4808913,0.61042213,1.0352559
161,0.4829333,0.95067334,0.8436872,0.5964508,0.639508
162,0.3757516,0.481968,0.5445639,0.7992667,0.4742388
163,1.1028073,0.6860047,0.45446485,0.2868211,0.42317337
164,0.47874206,0.45331752,0.56136805,0.4459111,0.6827307
165,0.84312767,0.7514746,0.49824178,0.3529509,0.8432878
166,0.7278191,0.6666506,0.48376375,0.7382573,0.44785216
167,0.25860682,0.82445174,0.3004811,0.58919156,0.5012734
168,0.6338049,0.55997276,0.43677264,0.5012588,0.7137584
169,0.7424929,0.3297168,0.36961204,0.39923584,0.44734406
170,0.76903224,0.6477716,0.18111823,0.43193015,0.22057335
171,0.53712,0.6935628,0.6342844,0.2818351,0.5237216
172,0.27525637,0.16800892,0.56033397,0.55448705,0.24980192
173,0.60686034,0.38625285,0.7501273,0.26115006,0.28037405
174,0.5194399,0.3447903,0.48601672,0.32438433,0.39604193
175,0.70641816,0.5365597,0.28906113,0.34722304,0.44653115
176,0.6744529,0.4804449,0.11408768,0.22349493,0.47031078
177,0.5962956,0.6279946,0.27560848,0.41479832,0.33706063
178,0.44603437,0.58326536,0.30812868,0.33754334,0.34324
179,0.45461825,0.32063997,0.45504898,0.33144918,0.384793
180,0.289407,0.7589183,0.4248428,0.46544045,0.31450906
181,0.42836547,0.7053688,0.3511833,0.32043746,0.3266702
182,0.31048033,0.24810429,0.17789686,0.5228412,0.36412388
183,0.3563201,0.6893068,0.23380938,0.31354693,0.35203338
184,0.2951768,0.28617057,0.30403972,0.7963495,0.302114
185,0.49218917,0.31415236,0.13503373,0.29403692,0.28485698
186,0.4244262,0.3417787,0.2679647,0.37185782,0.30638844
187,0.40444773,0.42355716,0.28609928,0.10391702,0.2812847
188,0.5011043,0.44767326,0.16752206,0.45656455,0.24082649
189,0.18035844,0.29535657,0.22333686,0.3185596,0.14569753
190,0.3280752,0.3717165,0.1694006,0.23523575,0.2084485
191,0.23251739,0.37922093,0.121143535,0.20653927,0.18776757
192,0.33088174,0.24724817,0.108778365,0.18818837,0.22104368
193,0.23600845,0.4616328,0.16444388,0.18953341,0.22655806
194,0.23081875,0.3396632,0.2007697,0.27169496,0.24354392
195,0.2650782,0.34332514,0.17490219,0.29319888,0.32194555
196,0.2753448,0.31185856,0.10817546,0.14330332,0.13586542
197,0.26456207,0.17884365,0.08185484,0.15423101,0.25333884
198,0.1764008,0.19389291,0.10228927,0.14236428,0.1375143
199,0.2300889,0.23367119,0.15751356,0.1520885,0.15084295
200,0.122216105,0.2197869,0.14935663,0.2090792,0.11939459
201,0.20112279,0.3107522,0.11062448,0.16344318,0.19664642
202,0.17316148,0.25163093,0.073532715,0.134815,0.35722598
203,0.19772932,0.13126655,0.14767095,0.12831345,0.18288043
204,0.19134611,0.09152916,0.051924843,0.17335418,0.14671141
205,0.09748028,0.13410637,0.11003743,0.124198474,0.19256218
206,0.18762252,0.12844156,0.16474107,0.07396456,0.1375391
207,0.09049882,0.14549546,0.07724477,0.26709095,0.110581964
208,0.088093266,0.14240067,0.08482516,0.12625559,0.16965044
209,0.1283236,0.13166982,0.14765595,0.099380344,0.22720912
210,0.16098347,0.31541914,0.08599924,0.076555505,0.06887342
211,0.11878598,0.19559246,0.09760984,0.09286078,0.09323328
212,0.10795073,0.26525733,0.062368132,0.059471667,0.09318741
213,0.087335914,0.24536873,0.06144265,0.075480364,0.18178459
214,0.09250271,0.28402615,0.09725637,0.06517136,0.06131035
215,0.07880745,0.23800077,0.09737018,0.07131907,0.1120469
216,0.043784484,0.23292577,0.06303737,0.048820376,0.11080146
217,0.072261974,0.17114808,0.06365026,0.044424772,0.08431525
218,0.06797836,0.31081167,0.03623411,0.055256177,0.1330406
219,0.09357368,0.17763314,0.04819895,0.06054806,0.09075618
220,0.076110244,0.19234273,0.04852896,0.06688046,0.10052882
221,0.09485333,0.095342144,0.067536965,0.04507814,0.07894915
222,0.040130988,0.13568416,0.067563444,0.07579374,0.0766002
223,0.055475235,0.19058149,0.030753983,0.03255146,0.062345825
224,0.035062402,0.061526287,0.0358766,0.041242916,0.08857858
225,0.030157097,0.1355694,0.042783678,0.034638777,0.14394444
226,0.07488997,0.10819032,0.064884216,0.025728736,0.04719347
227,0.05908874,0.18501084,0.036333703,0.020938136,0.0484836
228,0.03687654,0.1299757,0.037403528,0.024386369,0.06756887
229,0.099347726,0.11390287,0.030084169,0.014429628,0.044352826
230,0.10342331,0.057265732,0.02139764,0.024894226,0.050681997
231,0.029353907,0.05365941,0.04057759,0.033457816,0.028505038
232,0.03559068,0.10386811,0.022110444,0.014442408,0.04522313
233,0.031854253,0.07769694,0.020519499,0.009388009,0.019885456
234,0.047268443,0.0959436,0.019920547,0.017732387,0.029561566
235,0.068745956,0.06274515,0.01975132,0.0116493255,0.03921677
236,0.029917344,0.06812075,0.011653775,0.016697498,0.02838875
237,0.027610656,0.066745274,0.015432069,0.009471964,0.029347941
238,0.06305148,0.085966066,0.013190725,0.008820933,0.03050455
239,0.02492442,0.09162436,0.01542856,0.009924822,0.021497468
240,0.035649687,0.058027618,0.012047339,0.0053173965,0.028713573
241,0.03491255,0.08166027,0.01170552,0.009811976,0.016189365
242,0.020962548,0.058976956,0.01447912,0.006791594,0.021542173
243,0.05141927,0.076505534,0.007983337,0.005551397,0.02024204
244,0.021789202,0.0669725,0.009883307,0.0053124586,0.014170283
245,0.025439514,0.07710707,0.01644076,0.0048346207,0.014533715
246,0.018550849,0.08665167,0.0068073813,0.007306679,0.019376893
247,0.028270936,0.05564574,0.008830621,0.007729343,0.018728882
248,0.012276298,0.042196892,0.0053612087,0.0054949448,0.02343313
249,0.021429606,0.06440291,0.0055976827,0.004367018,0.02110532
250,0.017498268,0.041629374,0.006733522,0.0060610482,0.017051106
251,0.017133195,0.05424783,0.006582095,0.0061177383,0.00910861
252,0.016970199,0.04414279,0.0096049635,0.0056652436,0.0065124594
253,0.028821781,0.04391533,0.011937846,0.0049969647,0.009716542
254,0.02546631,0.053456806,0.006037443,0.0056922357,0.007427212
255,0.012861024,0.015425249,0.0076896506,0.0037020138,0.004022864
256,0.017181331,0.040672284,0.0051703067,0.0069646006,0.009715751
257,0.00973196,0.024999501,0.004452125,0.0058033327,0.007496356
258,0.009725565,0.028102506,0.0039016819,0.004380536,0.008626516
259,0.022257365,0.028339047,0.004737121,0.0035960935,0.014045672
260,0.016202398,0.024855712,0.0028512552,0.0051857736,0.0077939257
261,0.024325537,0.023673242,0.0043254644,0.0047386438,0.005993652
262,0.0134666,0.022827923,0.005311632,0.007588522,0.0070695574
263,0.010977654,0.026202664,0.0041397866,0.004010248,0.008781356
264,0.009297391,0.018291043,0.0068254396,0.0025383777,0.0035305792
265,0.011104273,0.024916012,0.0033549988,0.0058057783,0.0100710085
266,0.012823632,0.019844182,0.0048219766,0.0030326815,0.008780355
267,0.008213895,0.02094894,0.0057859886,0.0031417832,0.0045216777
268,0.008109348,0.0118561555,0.003990302,0.005871202,0.006300128
269,0.013611308,0.01605633,0.007239069,0.005384003,0.009686265
270,0.014314299,0.0127408225,0.002798364,0.003988634,0.007825695
271,0.011146602,0.008480064,0.0027803907,0.0057178456,0.009801151
272,0.00944212,0.010676431,0.008978732,0.0052364543,0.006892746
273,0.009048834,0.0076784585,0.0081127025,0.0047613108,0.0027684239
274,0.0077917464,0.010201572,0.0031182074,0.008139029,0.0049168826
275,0.0053103417,0.014155874,0.0040738643,0.007843496,0.0055219904
276,0.0064089336,0.008226621,0.0029048482,0.009984997,0.0056167217
277,0.011579808,0.013212137,0.004441367,0.0042029954,0.0052300785
278,0.009277394,0.008042665,0.0037095959,0.003871736,0.006074908
279,0.009009458,0.01089433,0.0056537073,0.0071185636,0.004200126
280,0.013180268,0.009016438,0.005622473,0.0036841342,0.004737639
281,0.005017059,0.0058624432,0.0038737191,0.005882712,0.0023631013
282,0.0057743904,0.009144532,0.003300721,0.0056823483,0.007069013
283,0.004349065,0.0079662,0.0048308466,0.002448656,0.0060129245
284,0.008859452,0.008141518,0.006027277,0.0054950444,0.007626595
285,0.0063724294,0.007160125,0.0031367661,0.005231967,0.00463024
286,0.007785428,0.0054763244,0.0020177732,0.006863068,0.006953263
287,0.008554317,0.0053604785,0.005397568,0.0021852036,0.00464024
288,0.0045508193,0.007432713,0.008444475,0.003446559,0.0065886965
289,0.0034603716,0.0037856612,0.0030411105,0.0060854563,0.0093093775
290,0.006445034,0.009536003,0.0057126167,0.0057720672,0.004579913
291,0.0065009687,0.0050594555,0.0062949015,0.0061252634,0.0028818953
292,0.007484383,0.008634019,0.0063585173,0.006496948,0.0069208667
293,0.005244731,0.0037674743,0.005868562,0.008455062,0.004293346
294,0.007855928,0.005873589,0.0054345606,0.006099541,0.0058082165
295,0.0073687294,0.004785756,0.00596493,0.0049362797,0.0034880948
296,0.009505457,0.0052271257,0.00629401,0.009479854,0.0064580846
297,0.0069815665,0.009073085,0.003578568,0.0038848897,0.0067794626
298,0.0052734865,0.0019545578,0.0027564357,0.0031249374,0.00395558
299,0.0049598413,0.005791258,0.003821302,0.007527491,0.003591761
300,0.005363347,0.002672248,0.004397992,0.0063127177,0.006644207
301,0.0049017034,0.005391371,0.0034622576,0.003874527,0.0065360647
302,0.0097621605,0.005338924,0.00580946,0.0057734554,0.0027131718
303,0.0045937407,0.008840177,0.004163036,0.0051832194,0.007168658
304,0.0036261203,0.0039211847,0.009828967,0.0051296204,0.0033389046
305,0.005156398,0.005260296,0.003304817,0.0029895168,0.0050929887
306,0.0033287783,0.005432564,0.005390846,0.003996895,0.0047073634
307,0.0043466454,0.0036465991,0.0027070544,0.0037759263,0.0032492855
308,0.0041437685,0.0045390325,0.0023909316,0.0024096542,0.005628296
309,0.007022149,0.0025606132,0.0106174555,0.0026422865,0.0037701246
310,0.0047659455,0.004652055,0.005642979,0.0056441342,0.008574596
311,0.0033498073,0.008073554,0.0042309486,0.0028245347,0.003947455
312,0.0029116566,0.005019957,0.004323634,0.0047330814,0.0025110513
313,0.013532037,0.008286836,0.005778349,0.004065752,0.004986794
314,0.0042012306,0.006815389,0.0043903906,0.0036587294,0.0040153367
315,0.004874048,0.0023026147,0.0032222916,0.0055829184,0.0060495306
316,0.0063174674,0.0037796542,0.0031670383,0.0054031727,0.0034685635
317,0.0053469036,0.0041622906,0.0024006006,0.0022295709,0.0025818024
318,0.0033089397,0.0050942297,0.005493761,0.0047315466,0.00594897
319,0.003195048,0.0060215276,0.0044611115,0.007048629,0.005745054
320,0.0043043126,0.003145434,0.004466624,0.005214044,0.0033391793
321,0.008621394,0.006216286,0.0045183767,0.0047702594,0.0044528404
322,0.0068335915,0.009101248,0.002704034,0.0049931435,0.007300526
323,0.0024636332,0.004998964,0.0095479665,0.010973521,0.003936923
324,0.005376078,0.0053870315,0.0023637654,0.0056079654,0.004937621
325,0.0041579185,0.0044911755,0.006753955,0.0024970882,0.0049753627
326,0.0054844227,0.004944562,0.005123375,0.005945455,0.0015565456
327,0.005737014,0.0038879202,0.005388529,0.005321471,0.0055022766
328,0.010595342,0.0034749678,0.009199295,0.0042959424,0.0020028884
329,0.0061401865,0.0024441786,0.003402471,0.0050163236,0.0025851503
330,0.004285751,0.0035085643,0.0061073266,0.008365937,0.005255091
331,0.0044272607,0.0046621663,0.0044396115,0.0035908027,0.0020529076
332,0.009936309,0.007751898,0.007036833,0.0035873721,0.0044989893
333,0.0035312162,0.0022986252,0.0037057428,0.0043670577,0.00224664
334,0.0064146654,0.0061803823,0.0034390101,0.004807406,0.005418961
335,0.0061888453,0.0026476632,0.0047971704,0.0072585708,0.0049573774
336,0.0037639812,0.0030212563,0.005539826,0.004596702,0.004477795
337,0.0050317766,0.005009358,0.004494639,0.01190364,0.0058366316
338,0.0049878284,0.0029576248,0.010101574,0.0067854617,0.0039561894
339,0.003454429,0.0048007714,0.007584167,0.005108212,0.003128076
340,0.0052340585,0.010700034,0.0056387465,0.0044639166,0.004476434
341,0.0037300813,0.0031500924,0.0020621095,0.011255754,0.0057297046
342,0.0031649661,0.005021431,0.0029838905,0.002995761,0.0032424207
343,0.01175763,0.004631561,0.0018972841,0.005618548,0.0062010726
344,0.006855566,0.005319895,0.0061068777,0.0059669903,0.0050712395
345,0.004482449,0.00533458,0.0061946185,0.005132539,0.0057705874
346,0.005472238,0.0036030198,0.006776057,0.0043842713,0.004619291
347,0.004298593,0.002733686,0.007280346,0.0034915714,0.004619967
348,0.0077622915,0.0027787094,0.0035944697,0.0112175215,0.0020226547
349,0.0032770347,0.0057483274,0.0058741686,0.0032213964,0.0057271905
350,0.008449009,0.0047297566,0.0013729507,0.0056068716,0.0072522834
351,0.0040690233,0.0035243356,0.0027262797,0.0030074315,0.0048452904
352,0.0026211962,0.0074319015,0.004207562,0.0024377883,0.0052533196
353,0.004498469,0.00393414,0.0059691444,0.004814447,0.005966064
354,0.0058620768,0.003202518,0.0080346875,0.008552043,0.005966273
355,0.007292294,0.0054981792,0.004458294,0.0076959184,0.0051668324
356,0.0024549877,0.004230977,0.004065616,0.004320303,0.0035535234
357,0.0073232236,0.003331338,0.0057528936,0.00602326,0.0025782336
358,0.0049153413,0.003954666,0.0044707377,0.003928418,0.0064578624
359,0.0038659277,0.0029962151,0.003822383,0.003094093,0.0040212963
360,0.0046380237,0.00519279,0.010507463,0.004876981,0.005090508
361,0.00748024,0.0021612453,0.0052761543,0.0066694105,0.0026290985
362,0.0051717153,0.0033802341,0.0051202253,0.00179008,0.0040518353
363,0.0065972395,0.004355104,0.0034372376,0.004586947,0.0051687565
364,0.0033245394,0.0016903223,0.005862702,0.0043825153,0.005620049
365,0.009356237,0.0030096825,0.0045159585,0.0043457644,0.004497597
366,0.0030712879,0.0053294254,0.004073807,0.007844031,0.005762814
367,0.0048302137,0.005046069,0.0036137223,0.0039858506,0.0059559545
368,0.0069380673,0.0072903773,0.007748675,0.0057095475,0.006079716
369,0.0071302997,0.0046816585,0.0030815864,0.005821089,0.004037889
370,0.011699364,0.0046794107,0.0034192605,0.0065099113,0.0034385498
371,0.009377245,0.006002832,0.0072482685,0.00394715,0.0077652866
372,0.0055477084,0.005176376,0.0070402008,0.003491288,0.0040453193
373,0.004098162,0.004516056,0.0038595535,0.00439138,0.004710168
374,0.0031393438,0.0062847873,0.0051095225,0.004639082,0.0059808223
375,0.008728158,0.0048167976,0.0054221074,0.0035845865,0.003934424
376,0.0090695005,0.0010846022,0.0052578845,0.0058401693,0.004046602
377,0.007000042,0.0043632174,0.001723196,0.004168881,0.0073433714
378,0.0046650544,0.0027945924,0.0041821413,0.005584211,0.006399654
379,0.0045863786,0.004045373,0.0023361393,0.0015007734,0.0061291144
380,0.0023393682,0.0046113594,0.004112556,0.0044516427,0.0037411023
381,0.0054572127,0.0030937165,0.0057195965,0.0037669875,0.0028856625
382,0.0054216697,0.005993825,0.0042047794,0.0074229725,0.0076177716
383,0.0039866217,0.0032265065,0.0049999794,0.008404335,0.003982242
384,0.0026544575,0.005994457,0.0076480703,0.004774681,0.012166264
385,0.0065836553,0.0044460837,0.0052358443,0.004379113,0.0036970554
386,0.008603384,0.0071436735,0.0034590983,0.0043659955,0.0047304775
387,0.0015778437,0.0025404932,0.003982841,0.0055304137,0.0030543744
388,0.005684835,0.004064982,0.0040390203,0.0047599254,0.006564477
389,0.0033003767,0.0059526833,0.00506514,0.004801661,0.004866169
390,0.0038070476,0.003905532,0.0025033983,0.0049206307,0.005758149
391,0.0050729755,0.003986532,0.005038147,0.0041208807,0.0050192345
392,0.0049919127,0.005750007,0.005138058,0.0025621932,0.0077404664
393,0.0014592656,0.0056678043,0.0045204153,0.0035012783,0.0035339345
394,0.005706488,0.0051686093,0.006247049,0.0030315465,0.0069517717
395,0.0039237454,0.0026735007,0.0034702115,0.004568043,0.002387241
396,0.0069891256,0.0018342799,0.004865366,0.004358091,0.0052149035
397,0.004575192,0.008179986,0.0076423674,0.0034894338,0.0036094117
398,0.002670091,0.006544414,0.0056629363,0.007227119,0.00456943
399,0.0054855547,0.0054244194,0.008713033,0.0049660816,0.0034506638
400,0.0031160656,0.0071728844,0.007850169,0.0049165417,0.007831147
401,0.004636066,0.0075298026,0.0049806926,0.0050443616,0.0069349813
402,0.00461708,0.0034876924,0.0037920857,0.0060859434,0.0077916007
403,0.006516096,0.004682053,0.0023912597,0.005575693,0.0079465825
404,0.002982649,0.005278924,0.0065662614,0.0035649447,0.012573465
405,0.004942779,0.007012057,0.0051474147,0.0049749687,0.004698928
406,0.0026318613,0.003282227,0.0056847604,0.0035956907,0.005500974
407,0.0036507957,0.004857867,0.0032093972,0.0035214592,0.0076230923
408,0.004494545,0.005455845,0.0039623575,0.005523131,0.0053591933
409,0.0038558177,0.0061606984,0.0036685911,0.005348476,0.005205341
410,0.005120963,0.007929375,0.0054154866,0.0059733037,0.005468735
411,0.008182063,0.0032808152,0.005670852,0.0052772714,0.003113753
412,0.009277429,0.0067735557,0.0061616343,0.0068226913,0.0054634362
413,0.0034784847,0.006350741,0.0051598474,0.004118178,0.0027247658
414,0.005396694,0.0023232084,0.0035330893,0.004410541,0.005312812
415,0.0043892274,0.0046652025,0.0036535105,0.004611245,0.0063015977
416,0.009956067,0.0055395034,0.0074762115,0.0040269005,0.0026486088
417,0.0015281978,0.0048363125,0.0055196346,0.0034828796,0.005863674
418,0.0025811507,0.004765453,0.0048510646,0.006269288,0.007966174
419,0.0026430513,0.0056445263,0.0023096674,0.0052429894,0.0046660276
420,0.008396135,0.006054381,0.0031505094,0.006413619,0.0026115659
421,0.0038044583,0.0037930147,0.004896721,0.0029940489,0.00873745
422,0.0064909537,0.0053098337,0.005691425,0.0024828787,0.008742597
423,0.004833174,0.0031513884,0.0039243544,0.004366356,0.009995094
424,0.0019089874,0.006159229,0.0031538256,0.007045072,0.007206338
425,0.0045976546,0.0053862967,0.0031589346,0.0019270843,0.004289468
426,0.003913275,0.0059185126,0.008027768,0.0042079147,0.007671421
427,0.007839303,0.007224923,0.0032871147,0.0061142044,0.0034597528
428,0.0048654587,0.00787496,0.0028157374,0.002558303,0.002589998
429,0.0041098613,0.0058168955,0.0040444406,0.0050115352,0.0028122822
430,0.006247656,0.0067582307,0.006163927,0.0060629062,0.0070894575
431,0.0059036603,0.00539307,0.004689782,0.007856181,0.007046714
432,0.008177717,0.005828398,0.0049125915,0.0065297633,0.011337053
433,0.0037662033,0.005304315,0.0077426108,0.004168731,0.003860481
434,0.006526078,0.0017042095,0.004588669,0.0067773038,0.0021794646
435,0.0072650425,0.0061469907,0.0037818633,0.005443899,0.005557803
436,0.0052347314,0.005123834,0.0059658457,0.004575491,0.007873717
437,0.007225069,0.004343575,0.005823617,0.0050011836,0.00883935
438,0.004538671,0.0021948335,0.0046086865,0.0068551945,0.010190362
439,0.003527091,0.008821614,0.008325715,0.004840683,0.007544809
440,0.0038726458,0.0043006046,0.0027767904,0.0047304938,0.00878163
441,0.002268461,0.0059483056,0.008973329,0.004275782,0.007845346
442,0.012562801,0.008464967,0.0042171823,0.006633953,0.0048996485
443,0.0058260215,0.0034795376,0.008007273,0.006707495,0.0077018877
444,0.0022291907,0.0030166653,0.005310109,0.004607673,0.0076654255
445,0.0029976312,0.0063620005,0.002987052,0.0023093815,0.0015240973
446,0.005662568,0.0027255919,0.009864914,0.0072509916,0.0025650223
447,0.0034378632,0.002295949,0.0060495986,0.005549688,0.006466049
448,0.005760032,0.005275656,0.0061090663,0.007387498,0.0025068622
449,0.005473558,0.005298384,0.006203781,0.0048841573,0.005492866
450,0.007403272,0.007893309,0.006578113,0.004635646,0.0049799564
451,0.0057734437,0.0036088056,0.004500107,0.0038853209,0.0065138116
