step,td_loss_agent0,td_loss_agent1,td_loss_agent2,td_loss_agent3,td_loss_agent4
16245,0.001888444,0.0042087594,0.0038085915,0.0028981334,0.0016498275
16246,0.0035154868,0.003537845,0.0038902787,0.0036821072,0.0024270506
16247,0.002136685,0.0017379181,0.0049932916,0.0035325785,0.0031712963
16248,0.0018526916,0.0020626169,0.0043811947,0.0034222081,0.0017661299
16249,0.0025763437,0.0042982576,0.0037184465,0.0025278842,0.00213186
16250,0.004560286,0.0023711585,0.0037040757,0.0037678538,0.002566032
16251,0.0044267653,0.002888117,0.002004092,0.00339313,0.0018690708
16252,0.0029326077,0.003917892,0.0025114971,0.0020542743,0.003090518
16253,0.0031613829,0.0038245164,0.0047315024,0.005359697,0.00097040326
16254,0.002949716,0.0028806613,0.0060048224,0.004228456,0.004375781
16255,0.0043845093,0.0028566301,0.0044147796,0.007192513,0.0013595927
16256,0.0036336344,0.002493918,0.0039423606,0.0029960882,0.0023319419
16257,0.004196273,0.0026320843,0.0029279073,0.0030646962,0.0038444293
16258,0.0035014325,0.0043773092,0.002857693,0.004268626,0.00205338
16259,0.0027756817,0.0032701346,0.004905301,0.004988819,0.002106501
16260,0.0034094935,0.0028375108,0.005379333,0.0022057658,0.0025382133
16261,0.0032757497,0.0044701714,0.0029690457,0.0031516366,0.001089333
16262,0.002326422,0.0032309853,0.0036946314,0.004011409,0.0022251033
16263,0.0043749893,0.003707904,0.005586873,0.0036702002,0.0012396597
16264,0.003863898,0.0038927505,0.0026852884,0.0031235346,0.004339222
16265,0.002220147,0.003673031,0.0025899792,0.0027181013,0.0023065999
16266,0.006178041,0.0028099779,0.0028625173,0.004018336,0.0014813779
16267,0.0034867616,0.0017666459,0.005672408,0.004050244,0.0023444053
16268,0.001744433,0.0054495204,0.0037556482,0.0031649778,0.0048411125
16269,0.002134286,0.0020310185,0.0038887598,0.004132858,0.0017916851
16270,0.0030440432,0.004032924,0.0032095741,0.004132493,0.0021829542
16271,0.0035874285,0.0053987685,0.0031913486,0.001028666,0.0018426303
16272,0.003478639,0.002643428,0.0036202376,0.0029337537,0.0015053865
16273,0.004691345,0.00522383,0.0031521632,0.0012559905,0.0025755507
16274,0.0027494235,0.0036013452,0.003919803,0.0025060473,0.0024940427
16275,0.00465499,0.004271823,0.0075546973,0.003013423,0.0025265731
16276,0.0033453486,0.0015310014,0.0028788233,0.0048970617,0.0016867169
16277,0.0037138076,0.0036048067,0.0046012136,0.0023316708,0.0017258609
16278,0.0049488298,0.0044650855,0.0044040163,0.0047126417,0.002344762
16279,0.002274765,0.002409528,0.005051943,0.001884781,0.00094290124
16280,0.003006232,0.0027671366,0.0029964857,0.0037021735,0.001162598
16281,0.0032430757,0.0067617213,0.0057683336,0.0014340658,0.0014504169
16282,0.0042483066,0.0020515127,0.0039395397,0.004366859,0.0011447687
16283,0.004571569,0.004766306,0.004846192,0.002873012,0.0014978983
16284,0.0028842343,0.0026072138,0.0030552426,0.0038258857,0.0017452261
16285,0.003580463,0.0042641377,0.006288276,0.004073329,0.0024640993
16286,0.0025774827,0.0033305273,0.0029973406,0.0037655253,0.0027109112
16287,0.0040822756,0.003072925,0.0022996669,0.0033177962,0.0020253945
16288,0.002587473,0.0037011772,0.0023578524,0.0015705011,0.0024492112
16289,0.003113996,0.0038366609,0.0035347927,0.0020699492,0.0024856646
16290,0.0036543307,0.004450039,0.0041642035,0.00442613,0.0026687728
16291,0.00491572,0.0024194797,0.004727306,0.0026698143,0.0036471216
16292,0.0027260566,0.004076883,0.0024551689,0.0031821537,0.0022433354
16293,0.0047648717,0.0037201392,0.0025641778,0.0020915768,0.0022840588
16294,0.0038734928,0.0024517402,0.003908235,0.0048119575,0.0032378668
16295,0.0031748344,0.006277143,0.0026054992,0.005288652,0.0020899419
16296,0.0032326968,0.0047013257,0.0040811985,0.003609082,0.0013110086
16297,0.0028038663,0.0026445985,0.002907033,0.0026688655,0.0018569089
16298,0.002442542,0.0033630468,0.002993186,0.0033452853,0.0024824755
16299,0.0035247863,0.003793747,0.0039192513,0.004444315,0.0015825937
16300,0.0016829618,0.0053698327,0.0027925298,0.0019402714,0.0018856417
16301,0.0037877923,0.0037236714,0.0050679883,0.0052085663,0.0025697278
16302,0.0024521586,0.0018312933,0.003021506,0.0048302235,0.0032881966
16303,0.0035918155,0.0033624917,0.003928083,0.004309781,0.0022068904
16304,0.0028775074,0.0048274454,0.0054895226,0.0022305588,0.0016488465
16305,0.0036047464,0.0021085367,0.0037860628,0.0035954975,0.0023096907
16306,0.0023777531,0.0030881814,0.0032534937,0.004349144,0.0026021902
16307,0.002942381,0.0037452043,0.0028485097,0.0031756167,0.0022151838
16308,0.0029645755,0.0028812774,0.002797123,0.0038221069,0.0018031228
16309,0.0033195352,0.0034857295,0.003384788,0.0050026085,0.0026479843
16310,0.0047470396,0.0024576033,0.0034341638,0.004046722,0.0029164236
16311,0.003355673,0.0033309956,0.003737359,0.0051869545,0.001376647
16312,0.004741705,0.0031521753,0.0037739375,0.005322813,0.0015250456
16313,0.0036776436,0.0030607549,0.005113109,0.0022012682,0.0016289256
16314,0.003766732,0.0034133163,0.0040722536,0.0020514631,0.001624292
16315,0.0033541182,0.0032823468,0.0010300147,0.0032207184,0.0033076569
16316,0.003331668,0.004748786,0.0031132456,0.00259399,0.0023556862
16317,0.0027689673,0.0041067027,0.0024292315,0.0053858375,0.0020036618
16318,0.003475609,0.004114918,0.002368775,0.004190226,0.0022977774
16319,0.003269434,0.002219529,0.0030697633,0.0034582461,0.0019413019
16320,0.0016430876,0.0028235195,0.0032900344,0.0025538155,0.0010847717
16321,0.008723336,0.003794801,0.0037520526,0.0053355326,0.0018702263
16322,0.0034812475,0.003486461,0.004463289,0.0025910437,0.0021425236
16323,0.0039505195,0.002830956,0.003568455,0.0030147997,0.002144729
16324,0.0038430768,0.0038715964,0.003085445,0.0022227808,0.0036239782
16325,0.0021005871,0.002402713,0.0045771785,0.0042549223,0.0015668198
16326,0.0023092506,0.0031556492,0.0040068724,0.002939771,0.0025784085
16327,0.00294025,0.004949994,0.0027972197,0.006483399,0.0015920256
16328,0.002751066,0.00472663,0.0023679791,0.0026687358,0.0022220649
16329,0.004295858,0.002592079,0.002970575,0.0031700637,0.0016532934
16330,0.0022301776,0.0036783214,0.003147341,0.0031582343,0.0011972187
16331,0.0028157735,0.005304167,0.004969988,0.0036798245,0.0016077938
16332,0.0027545022,0.0047495253,0.004349325,0.0034313295,0.0015517136
16333,0.006949915,0.0022709607,0.0035586124,0.0053607607,0.0021565098
16334,0.0019744253,0.003512206,0.003027221,0.0041251774,0.0019162832
16335,0.002681616,0.0018734331,0.002350568,0.0031718032,0.0011923767
16336,0.0034223478,0.0030466686,0.0024924674,0.0050597927,0.0009907614
16337,0.004172359,0.0024608918,0.004605023,0.0033367313,0.0017026586
16338,0.0023386718,0.00506699,0.00355991,0.004840968,0.0013437126
16339,0.0043328144,0.0030327302,0.0071689934,0.005322908,0.002319525
16340,0.003850116,0.004121918,0.003258686,0.0042503187,0.0022241445
16341,0.0029875762,0.0036202325,0.00527824,0.0036725444,0.001098816
16342,0.0040197177,0.0023202114,0.005231049,0.0041427584,0.0019958112
16343,0.003967326,0.0028555267,0.0048113875,0.0017870261,0.0014729153
16344,0.0025937553,0.003944438,0.0021727222,0.0026613646,0.00241376
16345,0.0030811953,0.0023500822,0.0036637462,0.0022178655,0.0016654781
16346,0.0034984765,0.0019686413,0.003304417,0.0038908583,0.0031894837
16347,0.0044912864,0.0028310542,0.0034728772,0.0026234817,0.0040434017
16348,0.0037302235,0.0031585116,0.0030011944,0.0042436835,0.00057890144
16349,0.0011816672,0.0057279877,0.0042125382,0.002383281,0.0021067958
16350,0.0049620676,0.0030005297,0.0035607165,0.0031194813,0.0027411992
16351,0.0033915667,0.0059377216,0.0036124012,0.006427405,0.0024333498
16352,0.0047230506,0.004871838,0.0028847968,0.0019234802,0.0024750824
16353,0.0053789522,0.002820937,0.0049765036,0.0028657638,0.0017562823
16354,0.0020604697,0.0042565977,0.004761763,0.0028787856,0.0014917179
16355,0.0068639647,0.0022659432,0.0016777834,0.003537072,0.0029837345
16356,0.003765851,0.004483276,0.0030325332,0.0048371525,0.0030676748
16357,0.0031950152,0.0025106817,0.0031152647,0.0024645873,0.003587859
16358,0.0041517573,0.0040877317,0.002672726,0.004402845,0.0023551995
16359,0.0020200238,0.0034038548,0.0040437393,0.004015512,0.0010416
16360,0.0035872143,0.00241873,0.0036901596,0.0021840846,0.002483253
16361,0.004365233,0.0055351574,0.0034355272,0.004780329,0.0036428245
16362,0.0019993815,0.0035292772,0.0029966868,0.003512146,0.0011769484
16363,0.0028972528,0.0040501123,0.004450142,0.0025320104,0.0024047238
16364,0.0046717003,0.0048657134,0.004049617,0.006617449,0.0014094892
16365,0.0024929466,0.0034725536,0.0032878383,0.0032849528,0.0013899426
16366,0.004622373,0.0030945234,0.00660533,0.0039449246,0.0019892924
16367,0.0022050254,0.0048360797,0.003784927,0.004313523,0.0019402271
16368,0.0038001072,0.0021892304,0.002195056,0.00816837,0.0023103287
16369,0.002664216,0.0033010773,0.004177071,0.0046402575,0.0009797139
16370,0.007590375,0.0029926794,0.0029815424,0.0025321734,0.0052337563
16371,0.004154573,0.0023251446,0.007501797,0.00423518,0.0022556218
16372,0.0033827457,0.005453463,0.0030221797,0.0034310503,0.002736777
16373,0.004367063,0.0046332693,0.005921359,0.002328087,0.002581286
16374,0.0048448197,0.003040168,0.0039728014,0.002471969,0.0016938276
16375,0.0023771736,0.003309942,0.0029740017,0.0025383043,0.0015583817
16376,0.0030016308,0.00364352,0.004226186,0.0030992823,0.0016457606
16377,0.0023420611,0.0042558177,0.003827799,0.0071324073,0.002661819
16378,0.0032879976,0.002157046,0.003338941,0.0040573617,0.0020514019
16379,0.0023365472,0.0028328837,0.0035000155,0.0028350442,0.0025944393
16380,0.0042440905,0.0031759087,0.004125581,0.002783682,0.0013312158
16381,0.003181377,0.005903179,0.004744768,0.003513381,0.0028092929
16382,0.002490645,0.0023885123,0.0044733854,0.00207293,0.0010274478
16383,0.0019310974,0.0052052834,0.0017919996,0.0048866915,0.0033847908
16384,0.002464062,0.004350891,0.0043902937,0.0036481738,0.0014845382
16385,0.0032952079,0.0025787884,0.0029818928,0.0037911984,0.0017016745
16386,0.002974496,0.0031269763,0.004975034,0.0027934355,0.001127752
16387,0.0032383422,0.0029930056,0.0044195293,0.0033940705,0.0025469924
16388,0.0044718925,0.004379364,0.0029924226,0.0029254504,0.0016043903
16389,0.0053799143,0.0051242765,0.0044531017,0.0037820162,0.0010855612
16390,0.0034309863,0.0035400765,0.004132747,0.0022669453,0.00182298
16391,0.002379287,0.0019225711,0.003900622,0.0030703123,0.0022469955
16392,0.004458256,0.0032406303,0.0034300461,0.0031707685,0.0039280364
16393,0.0030229937,0.0034916028,0.0031571535,0.005321147,0.0013505153
16394,0.0027556373,0.005130803,0.0044929446,0.0021472448,0.0014905736
16395,0.003201847,0.0021029934,0.0028663285,0.0032627238,0.006011296
16396,0.0025444971,0.004185429,0.0045291935,0.0054060086,0.002400082
16397,0.0025503356,0.0044416087,0.005257859,0.0039012267,0.0025198231
16398,0.004048674,0.009255517,0.00381931,0.0033932975,0.0028453064
16399,0.0027474822,0.002117257,0.0047888593,0.0036033425,0.0031889107
16400,0.0024226373,0.0022514127,0.0034931116,0.003397786,0.0025516814
16401,0.0026413752,0.0030936887,0.0050636493,0.0038972774,0.003396879
16402,0.00428209,0.0037020124,0.002234708,0.004378327,0.0020347333
16403,0.002796731,0.005678485,0.0050702924,0.0038354448,0.0018572576
16404,0.0038880021,0.0022071041,0.0033091484,0.003357614,0.0008472821
16405,0.0028106293,0.0038684523,0.0029135514,0.004153667,0.0017537579
16406,0.0028889882,0.0029205151,0.006337825,0.003518859,0.0014561359
16407,0.0021746117,0.005927113,0.0042227306,0.0029009841,0.002514989
16408,0.0018403308,0.0038097426,0.002907319,0.0027071927,0.0029309914
16409,0.0033035248,0.002414885,0.0028699292,0.0039330185,0.0016130792
16410,0.0038173406,0.0038257423,0.0045843255,0.0023903141,0.0030244663
16411,0.0036095446,0.003412411,0.0013656107,0.0020238305,0.0020105059
16412,0.0048032044,0.003517921,0.0036994137,0.0026122213,0.001130553
16413,0.0046063336,0.0036446622,0.006072225,0.0040576304,0.002736938
16414,0.0033604184,0.0067852675,0.004698994,0.0043095816,0.004362172
16415,0.0034442125,0.002617902,0.0033467948,0.0030014436,0.0022097805
16416,0.0032409457,0.0033828788,0.0030758516,0.0054282323,0.0018917233
16417,0.002445953,0.004810273,0.0053139217,0.0022826532,0.0033804802
16418,0.0043015196,0.003981112,0.0032189237,0.0018860713,0.0029631576
16419,0.0034061817,0.0041441033,0.0077314703,0.004658345,0.0025137071
16420,0.0024834827,0.005813098,0.0031008418,0.00690867,0.0017159401
16421,0.0034166775,0.0050726812,0.0079346225,0.0038073761,0.0036939334
16422,0.005009405,0.003290443,0.0025202555,0.0032692929,0.0017320464
16423,0.0037495573,0.002214951,0.005026575,0.0021253382,0.0029615844
16424,0.0040982394,0.004752807,0.003781118,0.0054825526,0.0029788646
16425,0.001890838,0.0035365983,0.0055684587,0.0028396258,0.0031059654
16426,0.0024421671,0.002374676,0.0040204693,0.0033543708,0.0026141028
16427,0.0035460345,0.0024503132,0.002765547,0.0025993881,0.0028643564
16428,0.0028720144,0.002721537,0.0027607204,0.001923602,0.0013752915
16429,0.0043960083,0.0035540806,0.0027230722,0.0018864207,0.0026260086
16430,0.0042276946,0.0026431782,0.0042159357,0.0037051216,0.0020096046
16431,0.0040572714,0.0043460946,0.0023835278,0.0019394772,0.0023275283
16432,0.00278476,0.0053699333,0.0053918366,0.0015315266,0.003583927
16433,0.0034931663,0.0031901202,0.0025987972,0.004901278,0.0033338696
16434,0.0028814545,0.0017107769,0.0027923912,0.0022561979,0.0027364192
16435,0.0025130208,0.005146176,0.0019336567,0.0043908977,0.0032485537
16436,0.003776596,0.0027883397,0.003909179,0.002785502,0.0069659487
16437,0.0060521117,0.0051069055,0.002513294,0.001867467,0.0012632825
16438,0.0033117207,0.0033504392,0.004312109,0.0061051655,0.0030636664
16439,0.0023430393,0.0046545407,0.0037150406,0.0024120165,0.005547766
16440,0.0033500958,0.002766346,0.0053517837,0.004021332,0.005861736
16441,0.0034198826,0.0048166336,0.006517665,0.0051078205,0.004398383
16442,0.001957162,0.004565035,0.001741041,0.00569002,0.0033737798
16443,0.0038677105,0.003823618,0.0036363811,0.002574018,0.0033556228
16444,0.0042484673,0.0048953085,0.0034109105,0.0020838005,0.0020997203
16445,0.0028256408,0.0021288968,0.005077582,0.0024650814,0.0016097993
16446,0.0047701313,0.0019060306,0.003490781,0.003153175,0.0033077751
16447,0.003919949,0.0043570898,0.003187596,0.003197085,0.0020729357
16448,0.0034744483,0.003397605,0.003263656,0.0031686388,0.0022961784
16449,0.003134009,0.002199697,0.0037389388,0.0031737345,0.0024743371
16450,0.0043878695,0.003927802,0.004034456,0.0051022586,0.0015129804
16451,0.0062573436,0.0024179935,0.002753444,0.0036100424,0.0024513823
16452,0.004278903,0.0024671764,0.0026888605,0.004606544,0.002145723
16453,0.0022367062,0.0035736747,0.0032676016,0.0026076518,0.0018789772
16454,0.0033620596,0.0043750876,0.0025746133,0.0037298356,0.0036567543
16455,0.0056138583,0.0038387633,0.0028149989,0.005232676,0.001942289
16456,0.0035363887,0.0035292534,0.0038061072,0.0031030262,0.001941605
16457,0.0034679053,0.0023350008,0.0039776526,0.0040322263,0.0040530087
16458,0.0025173307,0.0025877662,0.0051877787,0.00466336,0.0019039963
16459,0.0023013942,0.0041175615,0.006575036,0.002800751,0.0027590292
16460,0.0020040043,0.003194701,0.0027572853,0.0049927984,0.0028112973
16461,0.0012747081,0.00431938,0.0029202658,0.0017638982,0.0020637186
16462,0.003635731,0.0025866348,0.0023664294,0.0027570992,0.0033757638
16463,0.0041597495,0.004176437,0.0063682166,0.0038995147,0.0034218116
16464,0.0045800824,0.0039482024,0.004962406,0.0027854105,0.0019455531
16465,0.0039139334,0.0031418053,0.0044810246,0.0045547755,0.0010343553
16466,0.004142841,0.0038649435,0.004932645,0.004680398,0.0028130412
16467,0.002107005,0.0026925746,0.005856509,0.004089729,0.0033735137
16468,0.005211699,0.0033544837,0.0053300313,0.004725901,0.0023859255
16469,0.0033838097,0.0028770515,0.006291613,0.0044872165,0.002537149
16470,0.0044891443,0.003816586,0.0053916536,0.0027582746,0.0010897086
16471,0.004498533,0.002447225,0.0028493442,0.0040838867,0.0016385491
16472,0.0042695226,0.0039098244,0.0041705873,0.0033292351,0.00398124
16473,0.0036771693,0.0034759191,0.0036550844,0.0038145701,0.002217063
16474,0.0045478884,0.003038817,0.0030151526,0.0030481657,0.004074022
16475,0.003600654,0.003568266,0.003329859,0.0066890963,0.00311107
16476,0.0061746077,0.0024684025,0.0024384228,0.005186804,0.0015809934
16477,0.0036370088,0.0033482793,0.002890131,0.00335522,0.0028716587
16478,0.003243845,0.0019833115,0.0030429899,0.0024558848,0.0032826643
16479,0.001912917,0.004407987,0.005158767,0.0025216632,0.0022041765
16480,0.0051180418,0.0029604295,0.0040641725,0.0024913838,0.00199307
16481,0.0036918307,0.002602805,0.0028019394,0.004433604,0.0019511657
16482,0.0056535895,0.0028642963,0.0018317285,0.0047788587,0.0009988789
16483,0.0026274263,0.004561982,0.005333211,0.0028331466,0.0017835724
16484,0.0014327301,0.0040640295,0.006187519,0.008883244,0.0016845204
16485,0.002673213,0.0039642416,0.0037455705,0.0057629487,0.003454791
16486,0.002531508,0.0051810537,0.0030436907,0.0038794323,0.0014908912
16487,0.0037887897,0.004255698,0.00525304,0.004402372,0.0027057603
16488,0.002615677,0.004384747,0.00486213,0.002484315,0.0013290541
16489,0.0037044364,0.0058001336,0.0023977258,0.0040342985,0.0022023583
16490,0.0036683362,0.0022401137,0.0029779961,0.0016008399,0.002386845
16491,0.0028736074,0.0035233123,0.002672993,0.006430083,0.0020407783
16492,0.002263155,0.0051355152,0.0029404792,0.003013133,0.0013319831
16493,0.004194913,0.003320305,0.00399997,0.0027466465,0.002430454
16494,0.0036437775,0.0047852932,0.0039646616,0.0035632914,0.0034088816
16495,0.002032931,0.0039581223,0.0036907275,0.002078932,0.0033802497
16496,0.0027012103,0.006378851,0.00410378,0.0051022694,0.0023358648
16497,0.0055337306,0.0031771816,0.002564989,0.0024902332,0.0018837939
16498,0.0031448689,0.0029589916,0.004743832,0.0065731155,0.0028088917
16499,0.0044717807,0.003770995,0.0055439295,0.002674044,0.00224653
16500,0.0034395845,0.003254849,0.0036704899,0.005907374,0.0021987385
16501,0.004607615,0.0016678063,0.0030692983,0.004144694,0.0024375482
16502,0.0055503794,0.0029609776,0.00599097,0.0034461168,0.0024670486
16503,0.0025253068,0.003879071,0.0020443462,0.0038695987,0.0022261706
16504,0.0013410909,0.0048778635,0.0031602806,0.0032122044,0.0024093797
16505,0.004472804,0.005925265,0.0029282572,0.005744603,0.002390733
16506,0.0042342287,0.0029085244,0.0025294528,0.0026211925,0.0025776215
16507,0.0030798765,0.003441188,0.0057024322,0.002855767,0.0017936914
16508,0.0021823412,0.0035635321,0.0042499015,0.0036226688,0.0028360945
16509,0.0035842839,0.0035979005,0.002642449,0.0044648563,0.0023709876
16510,0.003044772,0.0029579184,0.0063083707,0.0037276067,0.0013852473
16511,0.0038284191,0.0033033686,0.0025615236,0.0027765597,0.0021146704
16512,0.002428777,0.003501389,0.003358844,0.0031055454,0.0020123636
16513,0.0046794377,0.0033016382,0.003725755,0.004595617,0.0023709948
16514,0.0018201638,0.0019634617,0.003541911,0.0025490501,0.001992669
16515,0.0020275363,0.0068341084,0.0039118878,0.003132291,0.0034163087
16516,0.004160116,0.00434672,0.0029835305,0.003602433,0.0027181718
16517,0.004488711,0.002716197,0.0027870424,0.0028279433,0.0016292033
16518,0.0033107088,0.0034404672,0.0036556765,0.0025867857,0.0027729208
16519,0.0041647158,0.006180238,0.0042390563,0.00291863,0.0008098773
16520,0.0031209083,0.0033600344,0.003864197,0.0033723344,0.0010403318
16521,0.003359029,0.0025500087,0.004258987,0.0057614436,0.0018726711
16522,0.0025310637,0.004581679,0.0027950867,0.0038468547,0.0016774702
16523,0.0019682108,0.0032742214,0.0035099704,0.0054844636,0.001780963
16524,0.003073695,0.0032927794,0.0037016498,0.0028556122,0.0016375964
16525,0.0014904335,0.0047614784,0.0039178263,0.0036100622,0.0009604862
16526,0.005279788,0.0051236055,0.0036492003,0.0039907168,0.0016772642
16527,0.003651623,0.0027935877,0.0063545387,0.004539507,0.002116433
16528,0.0029184415,0.0051264586,0.0043622483,0.0029717237,0.0015008899
16529,0.002678407,0.0029937369,0.0032517426,0.0036551177,0.0024126826
16530,0.003439588,0.004378065,0.0027531695,0.0031295684,0.004328498
16531,0.0016478146,0.002905172,0.0034660185,0.0052719964,0.001925444
16532,0.0036603562,0.0044592563,0.0054634404,0.0049419375,0.0009565265
16533,0.0030958313,0.00396322,0.00556923,0.0050372304,0.002042212
16534,0.0023805364,0.0044583287,0.004487575,0.0043503717,0.0010165686
16535,0.002076283,0.0037544207,0.0030343607,0.0030183904,0.00566901
16536,0.0033041069,0.0046497406,0.0027122383,0.0052200523,0.0021435947
16537,0.0023982434,0.0028454745,0.0038295672,0.0027356595,0.0022912272
16538,0.0036090936,0.0026362552,0.004043362,0.002242769,0.0020488047
16539,0.0049514472,0.004443544,0.0021828641,0.0029210513,0.0020438456
16540,0.0025772103,0.0035028537,0.0048419666,0.0030357658,0.0012051011
16541,0.0027191192,0.0024009491,0.0044654976,0.0023533925,0.0009549357
16542,0.003787443,0.005020638,0.003743147,0.0021106491,0.001651729
16543,0.0038369696,0.0023176332,0.0019608294,0.0022078035,0.0030612084
16544,0.004774484,0.004354552,0.0052303984,0.0020123844,0.0015495619
16545,0.0035593798,0.00491516,0.0023625973,0.003947779,0.00058530807
16546,0.0043678298,0.004210871,0.0049618334,0.008147745,0.002143156
16547,0.00246807,0.0050081713,0.0024712628,0.0032517044,0.0013878054
16548,0.0024056453,0.0030372853,0.0045016306,0.0049783653,0.0026384268
16549,0.0027169744,0.0029850705,0.005317915,0.0030049377,0.0023581332
16550,0.0035187376,0.002669906,0.003772775,0.004674295,0.00377522
16551,0.0026987114,0.004217445,0.0029500397,0.0050406335,0.002272998
16552,0.0033283234,0.0039630393,0.0030220929,0.0029643802,0.0036778701
16553,0.0012159871,0.0046564993,0.002524422,0.0015160551,0.0019372889
16554,0.002442409,0.005746295,0.003152665,0.0047368277,0.0021114983
16555,0.003144786,0.002368764,0.0038515984,0.0023461054,0.0036414175
16556,0.0030671977,0.00244849,0.003250902,0.0043216506,0.0019822447
16557,0.0012633534,0.0017565698,0.0041275322,0.0029659905,0.002386251
16558,0.0032981287,0.0035489837,0.0030452246,0.0019409213,0.0023469632
16559,0.0018976498,0.003811746,0.0040075,0.0027944692,0.0012171962
16560,0.0028568623,0.0049221693,0.0030133524,0.0033563653,0.0028833374
16561,0.0024823563,0.002684215,0.004136607,0.002623863,0.0018653127
16562,0.0047232397,0.0022989754,0.0047620754,0.0028543065,0.0017899831
16563,0.0040530516,0.0032848031,0.0018153426,0.0030149384,0.004065129
16564,0.0022797731,0.0029018412,0.005310562,0.00448285,0.0018188148
16565,0.0064194845,0.0048150476,0.0033506022,0.005979064,0.0025185356
16566,0.0043180287,0.0015235018,0.0037430376,0.0032367236,0.0020540478
16567,0.002232624,0.0052122185,0.0040645087,0.0043951347,0.0018679211
16568,0.0027159066,0.004023222,0.002633822,0.0060808365,0.0022453987
16569,0.0025290116,0.003344532,0.0021450564,0.0030265981,0.001398976
16570,0.003797069,0.003792223,0.0033717752,0.00419381,0.0024163781
16571,0.004216786,0.0036426454,0.0033897911,0.0033530938,0.0024352386
16572,0.002830537,0.0035012497,0.004367297,0.003264896,0.0014485971
16573,0.0025405365,0.0039288364,0.004462861,0.0033364506,0.0035085985
16574,0.002954667,0.004565183,0.0052818037,0.00459853,0.0022601283
16575,0.003251733,0.0039947894,0.0032993099,0.0043937117,0.0023357186
16576,0.0024039336,0.005551018,0.0058117798,0.0027445331,0.0025206436
16577,0.004856283,0.0045268186,0.0048184516,0.004149406,0.0016104847
16578,0.0034286606,0.0032395446,0.0033405977,0.002434728,0.0024689317
16579,0.002942788,0.004685646,0.0045380015,0.003030085,0.0027637742
16580,0.0038451017,0.0035141124,0.003822572,0.003184101,0.0011622976
16581,0.0021525547,0.0030640014,0.0035922432,0.00584392,0.0029142485
16582,0.0050485996,0.004009518,0.0016830541,0.0019283488,0.0025365273
16583,0.0040060747,0.0025527957,0.0045090914,0.0026239427,0.0024319678
16584,0.0035876404,0.0040822346,0.0030585062,0.002004836,0.0015166544
16585,0.002230172,0.0023487925,0.0032283894,0.0019499648,0.0037109177
16586,0.002758838,0.003498775,0.0057520317,0.0048917243,0.0035689392
16587,0.006160237,0.0072707157,0.0043229135,0.0040437803,0.0021422887
16588,0.002004608,0.0026907767,0.006742962,0.0035112437,0.001618637
16589,0.002710304,0.0031856932,0.0036980063,0.00387182,0.0026767687
16590,0.0036025473,0.0013807465,0.0031904601,0.0028368272,0.0023919465
16591,0.0046743136,0.0046696165,0.0042693866,0.0022419496,0.0019739526
16592,0.0025455705,0.0067249415,0.0040806653,0.0025776841,0.0021518967
16593,0.002190251,0.0042893374,0.0029625564,0.0033550006,0.0014801368
16594,0.004234079,0.0033673556,0.004242015,0.004495108,0.0015396079
16595,0.0024330781,0.003494022,0.004176206,0.003145153,0.0020733327
16596,0.0037355432,0.0036454955,0.0036493237,0.005206915,0.003978467
16597,0.0021716063,0.0031806477,0.004215771,0.004459814,0.0026074662
16598,0.0039841537,0.004991,0.0054283403,0.0022539145,0.0019380305
16599,0.0042492817,0.00635383,0.0041010086,0.0028581242,0.0024480035
16600,0.0020838475,0.0037006722,0.0035742049,0.006137279,0.0010859044
16601,0.0028771432,0.004288626,0.0034314522,0.006219043,0.0013517998
16602,0.005004446,0.0026565213,0.004330322,0.004145614,0.0014717937
16603,0.0029548586,0.003320944,0.0036680643,0.0046045203,0.0013322332
16604,0.0032070784,0.004693023,0.002783388,0.0021497905,0.0011597783
16605,0.003932002,0.0036864434,0.007427663,0.0032143279,0.0011512293
16606,0.0035199642,0.006305306,0.0043846723,0.003365288,0.0029176374
16607,0.0028905775,0.0022233,0.002346814,0.002709087,0.0021171987
16608,0.0029844572,0.0038723797,0.0033138583,0.003988581,0.0014904229
16609,0.0030829804,0.0030133692,0.005804135,0.0022891006,0.0014390429
16610,0.003886484,0.00378181,0.0029232455,0.0025042426,0.0013061422
16611,0.0022258637,0.0043117055,0.002352737,0.0015514765,0.0014913533
16612,0.0024864601,0.0021846383,0.0052714767,0.0035336323,0.0017561647
16613,0.002659279,0.004412841,0.0040860684,0.0023819744,0.0019040722
16614,0.0029906938,0.0019840696,0.0037737777,0.0034465925,0.0021373015
16615,0.0017278829,0.0051607285,0.0029309564,0.0043069515,0.0022947849
16616,0.003367805,0.003914645,0.002987761,0.003351447,0.00181853
16617,0.002496398,0.004013823,0.004058972,0.0023091333,0.0018190884
16618,0.0027785911,0.0046097,0.0035603559,0.0040730056,0.0020952164
16619,0.0038410285,0.0051164413,0.004930326,0.003585889,0.0024956812
16620,0.0038079075,0.0026848235,0.0050900225,0.0026834472,0.0028652549
16621,0.0030237609,0.0031798836,0.00396596,0.0027228103,0.0010466115
16622,0.0075572794,0.0031660062,0.0018784761,0.0031570212,0.003803214
16623,0.0034855786,0.0053843977,0.0033821547,0.0066423602,0.0021575976
16624,0.0038828305,0.0030935165,0.0027993997,0.0041648475,0.003349765
16625,0.0041136807,0.0036669748,0.0026798134,0.0032374389,0.0019548158
16626,0.0037451894,0.004399777,0.0045830524,0.0027319463,0.0026373258
