step,td_loss_agent0
206,0.096880525
207,0.13463864
208,0.0399588
209,0.07159406
210,0.054029804
211,0.07181828
212,0.11221263
213,0.08292751
214,0.059223082
215,0.039124507
216,0.04544162
217,0.033782624
218,0.020003442
219,0.027597792
220,0.023485057
221,0.027061973
222,0.01993989
223,0.029663874
224,0.026666325
225,0.017696174
226,0.021424346
227,0.018533822
228,0.025906423
229,0.012295593
230,0.00577321
231,0.011006773
232,0.010505626
233,0.008054156
234,0.0056034746
235,0.0022934424
236,0.004576089
237,0.0015731859
238,0.0029347232
239,0.0041075707
240,0.002201739
241,0.0014240991
242,0.003446888
243,0.0030388338
244,0.004158982
245,0.0027433094
246,0.0026988888
247,0.002019376
248,0.0018225083
249,0.0023583008
250,0.0017607908
251,0.004420072
252,0.002780626
253,0.0025150762
254,0.002279751
255,0.0020767266
256,0.002116692
257,0.0023346357
258,0.0020819153
259,0.0008230746
260,0.0028190808
261,0.001735507
262,0.0016265223
263,0.0015418583
264,0.0021373993
265,0.0014867848
266,0.002464904
267,0.002034342
268,0.0012014761
269,0.0033539848
270,0.0046993797
271,0.0017021985
272,0.0012694213
273,0.0015891953
274,0.0034213287
275,0.0017445546
276,0.0024657226
277,0.0013416698
278,0.0014494861
279,0.001375701
280,0.0009984862
281,0.0015494947
282,0.0020852075
283,0.0022330736
284,0.0011459308
285,0.0013010639
286,0.0028854623
287,0.002225546
288,0.0006090442
289,0.0037735915
290,0.0019117247
291,0.0019659367
292,0.0014213362
293,0.0049807904
294,0.002533345
295,0.0014633228
296,0.0011625842
297,0.0016089049
298,0.0027279295
299,0.0029451163
300,0.0037781587
301,0.0022315488
302,0.0023199907
303,0.0017112594
304,0.0020504177
305,0.0026504807
306,0.0032941492
307,0.0042338623
308,0.001355977
309,0.0014838362
310,0.002118027
311,0.0024848103
312,0.0015484971
313,0.0021249652
314,0.0025013331
315,0.00096450467
316,0.0018923003
317,0.0024009645
318,0.00069209444
319,0.0018216413
320,0.0024380716
321,0.0017111083
322,0.0012299935
323,0.00080092956
324,0.0009948637
325,0.0023660413
326,0.00093299465
327,0.0018813161
328,0.0018975743
329,0.0019164437
330,0.0009692748
331,0.0029510006
332,0.00093670253
333,0.0025992831
334,0.0024444493
335,0.0011726324
336,0.0008628889
337,0.0019346632
338,0.0018600259
339,0.0013906017
340,0.0025412585
341,0.0027129734
342,0.004121335
343,0.0024350735
344,0.003223565
345,0.0025978582
346,0.002093531
347,0.002299357
348,0.0005853474
349,0.0021203873
350,0.0019014034
351,0.0015002512
352,0.001494366
353,0.0014917265
354,0.002143951
355,0.0022988846
356,0.0009690429
357,0.0010769542
358,0.0014144938
359,0.0011434292
360,0.0012022665
361,0.001376979
362,0.0022725747
363,0.0013039791
364,0.0037613611
365,0.0015768592
366,0.0008198746
367,0.0035614222
368,0.0015860263
369,0.0011865189
370,0.0030648657
371,0.0011179042
372,0.001663279
373,0.0026759328
374,0.0011341359
375,0.001200326
376,0.0025770478
377,0.0017698349
378,0.002167384
379,0.0018197806
380,0.001004568
381,0.0013394513
382,0.0031276664
383,0.0014480164
384,0.0031459476
385,0.0030691754
386,0.003899768
387,0.0011694048
388,0.0021598982
389,0.00361847
390,0.0037238086
391,0.0011099172
392,0.0008269044
393,0.0016541082
394,0.0018068105
395,0.0009848634
396,0.0011634034
397,0.0019893544
398,0.000683811
399,0.0027039915
400,0.0018741891
401,0.002978801
402,0.0018241545
403,0.0025544348
404,0.0019393485
405,0.0021705676
406,0.0007274816
407,0.0021789428
408,0.0023586648
409,0.0029661148
410,0.0026417142
411,0.0014324909
412,0.0021542376
413,0.0028035096
414,0.0022513273
415,0.0013542047
416,0.0017350751
417,0.0035214892
418,0.0010763173
419,0.0023864252
420,0.0020475439
421,0.0007639056
422,0.0030260335
423,0.0013125474
424,0.0009563084
425,0.0026440555
426,0.0005634507
427,0.0024433634
428,0.0027714134
429,0.0016124737
430,0.0017765227
431,0.0012419715
432,0.0018820575
433,0.0018763326
434,0.0031952073
435,0.0016987443
436,0.0015919097
437,0.0024925643
438,0.0014546977
439,0.0029501433
440,0.0024415576
441,0.0036081723
442,0.0017827266
443,0.0025847284
444,0.0015282024
445,0.002153451
446,0.0019591309
447,0.002405357
448,0.0020449958
449,0.0012983046
450,0.0017039904
451,0.0010431772
452,0.0010925479
453,0.001180938
454,0.0018649158
455,0.001964503
456,0.0013422084
457,0.002314204
458,0.0024689382
459,0.00092226546
460,0.0007415551
461,0.00080674625
462,0.0013993195
463,0.0017901717
464,0.003155122
465,0.0012679393
466,0.0037137603
467,0.002117128
468,0.0029878123
469,0.0015963032
470,0.0010443206
471,0.002347784
472,0.0031991946
473,0.0021807256
474,0.002467134
475,0.0029919334
476,0.0025836676
477,0.0021633804
478,0.0037756392
479,0.001425315
480,0.001602897
481,0.0013968162
482,0.003045102
483,0.0016007281
484,0.0011490427
485,0.0026476914
486,0.0009758845
487,0.004089608
488,0.003721336
489,0.0017738254
490,0.0024612765
491,0.0018453232
492,0.0058208746
493,0.0011378507
494,0.0011880863
495,0.0017695925
496,0.0020916278
497,0.0010923473
498,0.0029898682
499,0.0038986471
500,0.0018561234
501,0.0013681117
502,0.0029455833
503,0.001382027
504,0.00082172145
505,0.00293459
506,0.0015202804
507,0.0016454621
508,0.0017882317
509,0.0037660566
510,0.0018894584
511,0.001412798
512,0.002231482
513,0.003057288
514,0.001127349
515,0.0011886006
516,0.002526706
517,0.004226456
518,0.0015109839
519,0.0016282746
520,0.0027031023
521,0.0012638379
522,0.0059558093
523,0.0014621688
524,0.0025080398
525,0.0008390668
526,0.0017059003
527,0.0017480904
528,0.0018108111
529,0.005340444
530,0.0027688104
531,0.0029783957
532,0.0010383795
533,0.0017433306
534,0.0036816662
535,0.0006536386
536,0.0007939783
537,0.0035519758
538,0.0021982114
539,0.0015050186
540,0.0012887799
541,0.0021668521
542,0.0025392647
543,0.0027103452
544,0.0013867451
545,0.00065048743
546,0.0010678235
547,0.0014296779
548,0.0020187907
549,0.0018122059
550,0.0018188291
551,0.0026276335
552,0.0032051874
553,0.0023201602
554,0.0010524433
555,0.0029358473
556,0.002316183
557,0.0025724499
558,0.0006495138
559,0.0012940117
560,0.0009833683
561,0.0026714168
562,0.0011463657
563,0.0029650442
564,0.0052885623
565,0.000744223
566,0.0017840331
567,0.0016622626
568,0.0024451679
569,0.0014989035
570,0.005634056
571,0.0017010511
572,0.0019239307
573,0.0012755506
574,0.0032134121
575,0.004341409
576,0.0012988187
577,0.0016979096
578,0.0011057395
579,0.00058398134
580,0.0019029304
581,0.0019839515
582,0.002818265
583,0.0013614728
584,0.0027481997
585,0.00042460384
586,0.0023344227
587,0.0009310919
588,0.002895371
589,0.0010818185
590,0.002139401
591,0.0015714461
592,0.0039891736
593,0.00088797545
594,0.0022012321
595,0.0016341328
596,0.0027964548
597,0.001569137
598,0.0013383699
599,0.0026210821
600,0.0012412221
601,0.002012425
602,0.0011640964
603,0.0022771386
604,0.00058582635
605,0.001496031
606,0.002281808
607,0.0025438825
608,0.0018413768
609,0.0012910012
610,0.0016720805
611,0.0016341207
612,0.001597107
613,0.0010843965
614,0.0015857043
615,0.0013504002
616,0.0016762844
617,0.0013958362
618,0.0026659537
619,0.0014230474
620,0.0009995429
621,0.0009848671
622,0.0013760868
623,0.0028052246
624,0.0014146413
625,0.0024016225
626,0.0020616509
627,0.0022629707
628,0.0013926415
629,0.0021512886
630,0.0015492486
631,0.0028860355
632,0.001305091
633,0.00074322603
634,0.00047534594
635,0.0019853231
636,0.0017212942
637,0.0005904266
638,0.0021870094
639,0.0022581108
640,0.0019347583
641,0.0016694672
642,0.0030857162
643,0.002759826
644,0.0013719494
645,0.00058570574
646,0.0020530238
647,0.0012931486
648,0.0019280864
649,0.002627492
650,0.0010208299
651,0.0011464024
652,0.0012137177
653,0.0018004399
654,0.0012466294
655,0.0010840722
656,0.0013809185
657,0.0037973518
658,0.0011820062
659,0.0006233015
660,0.0012581026
661,0.0005618378
662,0.0018100765
663,0.0016481543
664,0.0005599424
665,0.0005350589
666,0.00093719515
667,0.0013050177
668,0.00085866934
669,0.00157488
670,0.0025631296
671,0.00070956006
672,0.0015715639
673,0.0025292656
674,0.00073848385
675,0.0023953116
676,0.001069787
677,0.0018103542
678,0.0020902366
679,0.0019794018
680,0.0023626245
681,0.0013752605
682,0.0027703936
683,0.0023165438
684,0.0019902522
685,0.0012420171
686,0.00091418775
687,0.0014638291
688,0.00082755205
689,0.0023604492
690,0.0039634523
691,0.0012757885
692,0.0004448468
693,0.0019471527
694,0.0029147412
695,0.0014870781
696,0.0016856464
697,0.0016024767
698,0.002188863
699,0.0012070441
700,0.002066708
701,0.0008362365
702,0.0015026405
703,0.00067628326
704,0.0022269553
705,0.00135537
706,0.0005290118
707,0.0021064617
708,0.0052286964
709,0.0004508712
710,0.0007636104
711,0.0033049528
712,0.00078387343
713,0.0007674295
714,0.0016394127
715,0.0015749428
716,0.0010743154
717,0.0007809092
718,0.00071427133
719,0.001221105
720,0.00060642505
721,0.002468505
722,0.0006742331
723,0.0005891684
724,0.0009546317
725,0.0037708937
726,0.0028870348
727,0.0016393806
728,0.0015297432
729,0.0030458607
730,0.0041678743
731,0.0008098908
732,0.003889323
733,0.0031078723
734,0.0008458603
735,0.000823393
736,0.0011997516
737,0.0024898956
738,0.0025218455
739,0.0036333932
740,0.0019958268
741,0.0007040246
742,0.001717036
743,0.0030460851
744,0.00191509
745,0.0027248838
746,0.0025340077
747,0.0034254822
748,0.0017253275
749,0.0007142769
750,0.0020624206
751,0.0008065788
752,0.00118384
753,0.0020175227
754,0.0005710013
755,0.0011148542
756,0.0027937144
757,0.0024952102
758,0.0031331745
759,0.0011065978
760,0.0037781564
761,0.00028285087
762,0.0018172449
763,0.00064823497
764,0.0022285394
765,0.0023351847
766,0.004645866
767,0.0030382765
768,0.0021921655
769,0.0006720768
770,0.00062917545
771,0.0022198255
772,0.0023567688
773,0.0015822465
774,0.001273156
775,0.00054876914
776,0.002823214
777,0.0024486152
778,0.002060588
779,0.0007299467
780,0.00084440876
781,0.0034613172
782,0.0010474937
783,0.0011570407
784,0.0008301033
785,0.0008207663
786,0.0008490996
787,0.00087159185
788,0.0036767179
789,0.00044662404
790,0.00074110617
791,0.002272342
792,0.0009886877
793,0.0018652056
794,0.0005809088
795,0.0007964084
796,0.0006589828
797,0.00214375
798,0.0013131709
799,0.0007822323
800,0.0013450372
801,0.0026814134
802,0.0029103106
803,0.0028424168
804,0.0027753692
805,0.002434491
806,0.00062717305
807,0.0032620777
808,0.0012405122
809,0.00067832996
810,0.00063670264
811,0.0016897741
812,0.00077008875
813,0.0017175365
814,0.0023895958
815,0.0016684176
816,0.0020587528
817,0.0009382572
818,0.0033040033
819,0.004606002
820,0.00067441043
821,0.0014045368
822,0.0017966221
823,0.0015958068
824,0.0029482786
825,0.0020679373
826,0.0029685672
827,0.0017178592
828,0.0007458492
829,0.001339307
830,0.0038103412
831,0.0010111124
832,0.0006989789
833,0.002538453
834,0.0010168597
835,0.0005894867
836,0.0003455938
837,0.00056422246
838,0.003004429
839,0.0020817826
840,0.0010778799
841,0.0009959004
842,0.003375707
843,0.0015632468
844,0.00042445556
845,0.0018136778
846,0.0013874975
847,0.0014755138
848,0.001191586
849,0.00041293548
850,0.00076071883
851,0.0008327733
852,0.0005266896
853,0.0018529978
854,0.0031593249
855,0.0029589443
856,0.0024322136
857,0.0030335186
858,0.004055167
859,0.0012979679
860,0.0010299217
861,0.0038985873
862,0.0017569009
863,0.0011804458
864,0.0006226812
865,0.00055430515
866,0.0013516889
867,0.0032982822
868,0.00049756595
869,0.00078140065
870,0.0007150625
871,0.00035376253
872,0.0007750651
873,0.0004754904
874,0.0007191602
875,0.00410167
876,0.0020256464
877,0.0007085026
878,0.0008794846
879,0.0022540935
880,0.001014001
881,0.0017136222
882,0.00073313416
883,0.00076036504
884,0.0011196737
885,0.000991728
886,0.0014414942
887,0.00036967918
888,0.00075819617
889,0.0010295566
890,0.0015399352
891,0.0013127668
892,0.0008028493
893,0.00040870928
894,0.0009154187
895,0.0005520856
896,0.00054470176
897,0.0014747852
898,0.0026987866
899,0.00048018893
900,0.0016138933
901,0.0029575955
902,0.0013382074
903,0.0016059309
904,0.00037409435
905,0.0011904632
906,0.0024433983
907,0.0025043054
908,0.0009814904
909,0.001626286
910,0.0015873152
911,0.0012963475
912,0.0011651602
913,0.0013454382
914,0.0006241792
915,0.0011491245
916,0.001109427
917,0.0013872866
918,0.0014896098
919,0.001619625
920,0.00056186505
921,0.001507815
922,0.0035453143
923,0.0012672351
924,0.00059668656
925,0.0018576438
926,0.003997299
927,0.0019691135
928,0.00036434655
929,0.0023458935
930,0.0024344525
931,0.0009047318
932,0.0018192071
933,0.0030150902
934,0.0013036077
935,0.0012601579
936,0.0025936877
937,0.0007286903
938,0.00078870007
939,0.0032076326
940,0.0006102348
941,0.0008403504
942,0.0028201204
943,0.0021725707
944,0.0010337139
945,0.0005591543
946,0.0010475579
947,0.0032367953
948,0.0004900417
949,0.0006291946
950,0.001313121
951,0.0015280843
952,0.0017136747
953,0.0007137044
954,0.001146183
955,0.0014089416
956,0.0012370988
957,0.0024084023
958,0.00071093085
959,0.0006530615
960,0.0023509488
961,0.0029027201
962,0.0005575179
963,0.003531077
964,0.0004900074
965,0.0024928628
966,0.0017323616
967,0.0010505442
968,0.0006564732
969,0.0011760732
970,0.0011147675
971,0.0027265577
972,0.0010784316
973,0.0019108295
974,0.0018597437
975,0.0009654337
976,0.0017712666
977,0.0023963407
978,0.0018860146
979,0.0026909714
980,0.00046023238
981,0.0014279662
982,0.0010616113
983,0.004054536
984,0.0012848857
985,0.0022149817
986,0.0020399722
987,0.0024664483
988,0.0021770624
989,0.0013446508
990,0.0026613427
991,0.0013928304
992,0.0008151923
993,0.0022776306
994,0.0026706597
995,0.0013319608
996,0.001108123
997,0.0041979
998,0.0018154583
999,0.00074617076
1000,0.0006939485
1001,0.0010920712
1002,0.0025690335
1003,0.001280599
1004,0.0022175198
1005,0.0018260024
1006,0.001182352
1007,0.0012306817
1008,0.0021269808
1009,0.0009304924
1010,0.003562597
1011,0.0017426957
1012,0.00069907564
1013,0.0039057955
1014,0.0017273861
1015,0.004044422
1016,0.000602504
1017,0.0023294021
1018,0.002306098
1019,0.001494427
1020,0.0011409888
1021,0.00045651803
1022,0.0008296771
1023,0.0014701576
1024,0.0015109305
1025,0.0008804052
1026,0.0009828078
1027,0.003933496
1028,0.0018271301
1029,0.0026926943
1030,0.00084985216
1031,0.0027376628
1032,0.0015827947
1033,0.0009067496
1034,0.001592286
1035,0.00071460847
1036,0.0017794593
1037,0.0005612438
1038,0.0012964788
1039,0.0023065268
1040,0.0031454267
1041,0.0008015364
1042,0.0030462912
1043,0.00086363894
1044,0.0022295688
1045,0.002394157
1046,0.0016798149
1047,0.0006751846
1048,0.001331703
1049,0.0018306968
1050,0.0025620074
1051,0.0054382705
1052,0.0022121565
1053,0.0005749427
1054,0.0035369643
1055,0.0026971211
1056,0.00339113
1057,0.0016822158
1058,0.003300786
1059,0.0006798226
1060,0.001538333
1061,0.0036234292
1062,0.0014675388
1063,0.0015712003
1064,0.0009556934
1065,0.0006899507
1066,0.0020182775
1067,0.0013220881
1068,0.0008237009
1069,0.0008656599
1070,0.0009864147
1071,0.0033294796
1072,0.00036709046
1073,0.00044584085
1074,0.0015051176
1075,0.003686064
1076,0.0012741808
1077,0.0012410297
1078,0.0013285822
1079,0.0010712502
1080,0.0037066624
1081,0.0008887179
1082,0.0017315792
1083,0.0014613135
1084,0.0013696414
1085,0.0029202208
1086,0.004082258
1087,0.0005944835
1088,0.002231415
1089,0.0006222861
1090,0.0016968073
1091,0.00087296916
1092,0.0024729923
1093,0.0036683101
1094,0.0030945526
1095,0.002082392
1096,0.003910742
1097,0.002506813
1098,0.0017767791
1099,0.0008637321
1100,0.0013914912
1101,0.00079268403
1102,0.0006607523
1103,0.0021673697
1104,0.0009858882
1105,0.0031597354
1106,0.0031311926
1107,0.0004800329
1108,0.0010164853
1109,0.0019656122
1110,0.0020388733
1111,0.0015140157
1112,0.0019101175
1113,0.000904107
1114,0.0016095126
1115,0.0013701438
1116,0.0013970436
1117,0.0012056127
1118,0.0029432296
1119,0.0023706038
1120,0.0012891464
1121,0.00033875502
1122,0.00085911487
1123,0.002346662
1124,0.0007115648
1125,0.0016096362
1126,0.0033424832
1127,0.0027252857
1128,0.001986013
1129,0.00050005026
1130,0.0023285085
1131,0.0028541966
1132,0.0012104935
1133,0.0019092651
1134,0.0011562932
1135,0.0024724526
1136,0.002510031
1137,0.001112178
1138,0.00073958474
1139,0.0022983032
1140,0.00095540524
1141,0.002673083
1142,0.0003545106
1143,0.0017988279
1144,0.003567863
1145,0.002005714
1146,0.0017772052
1147,0.0040823324
1148,0.00042939276
1149,0.00067583524
1150,0.0034532195
1151,0.0011841874
1152,0.0028156843
1153,0.0042297137
1154,0.0013136179
1155,0.0009623016
1156,0.0016851067
1157,0.002891033
1158,0.0027815064
1159,0.0026567893
1160,0.0030152444
1161,0.0005015239
1162,0.0017160559
1163,0.0033537722
1164,0.0016796164
1165,0.0009164312
1166,0.0019328784
1167,0.0015785808
1168,0.0006082279
1169,0.0012501612
1170,0.00047801703
1171,0.0036850977
1172,0.0007318234
1173,0.004447172
1174,0.0036503305
1175,0.0016785759
1176,0.0018253503
1177,0.0005019664
1178,0.0036654654
1179,0.0023845586
1180,0.0018260758
1181,0.00045181936
1182,0.0015730571
1183,0.001185705
1184,0.002271485
1185,0.0037141454
1186,0.0006370081
1187,0.0005845389
1188,0.0017504527
1189,0.0015572894
1190,0.003575519
1191,0.0005912534
1192,0.0016530902
1193,0.0025918013
1194,0.002634093
1195,0.0031519742
1196,0.00093237055
1197,0.0007028716
1198,0.0006252404
1199,0.0014096143
1200,0.0007926732
1201,0.001981142
1202,0.0023776137
1203,0.0029906947
1204,0.00050352135
1205,0.0015397097
1206,0.001071475
1207,0.00224806
1208,0.002064593
1209,0.0010725784
1210,0.00054048246
1211,0.0011749226
1212,0.0012957323
1213,0.004636179
1214,0.00096411473
1215,0.001849159
1216,0.001679712
1217,0.0023194368
1218,0.00041308237
1219,0.00078901846
1220,0.0012182227
1221,0.0010581285
1222,0.0006013098
1223,0.0016071695
1224,0.00037492305
1225,0.0006825384
1226,0.0016803909
1227,0.00055723207
1228,0.0016841025
1229,0.00036525578
1230,0.0010943688
1231,0.0037304168
1232,0.0022350764
1233,0.0031050001
1234,0.0005427101
1235,0.0017086614
1236,0.0012068885
1237,0.00089654786
1238,0.0035671035
1239,0.0008130468
1240,0.00077019935
1241,0.003695297
1242,0.0013584541
1243,0.0014300238
1244,0.0007342998
1245,0.0009397345
1246,0.0011026086
1247,0.0026981714
1248,0.0019356332
1249,0.0010253361
1250,0.002320252
1251,0.000835326
1252,0.0022038016
1253,0.0004242567
1254,0.0030689682
1255,0.0006681828
1256,0.0015308615
1257,0.0018992866
1258,0.0010321662
1259,0.0004919898
1260,0.008309743
1261,0.0018554401
1262,0.0035587652
1263,0.0019227731
1264,0.0021300465
1265,0.00052595383
1266,0.0010349319
1267,0.00032318837
1268,0.0015639942
1269,0.0010594777
1270,0.0026916682
1271,0.0008734248
1272,0.0010003303
1273,0.0005636185
1274,0.0008801158
1275,0.001161755
1276,0.0016619817
1277,0.0009090085
1278,0.00046804862
1279,0.0030119892
1280,0.000711173
1281,0.00047412064
1282,0.0002700183
1283,0.0013420387
1284,0.00051350694
1285,0.00073545007
1286,0.00082447357
1287,0.0005688615
1288,0.0028126189
1289,0.0018328957
1290,0.003439716
1291,0.00048421818
1292,0.0010330861
1293,0.001986611
1294,0.0004395141
1295,0.0003922306
1296,0.0024838368
1297,0.0009654596
1298,0.0013069063
1299,0.0013339907
1300,0.00084641913
1301,0.0012368455
1302,0.0038120754
1303,0.001434738
1304,0.0016727713
1305,0.0011465552
1306,0.0010211742
1307,0.0013670267
1308,0.00046102743
1309,0.0005054061
1310,0.0019040805
1311,0.0012075857
1312,0.0004794257
1313,0.0005104586
1314,0.0010943204
1315,0.000669985
1316,0.0016745875
1317,0.00059971574
1318,0.0007842748
1319,0.0014760344
1320,0.0005694161
1321,0.0017621804
1322,0.0022892011
1323,0.0005583197
1324,0.00065070135
1325,0.0005597202
1326,0.0010319155
1327,0.0020634062
1328,0.0013233997
1329,0.0014010413
1330,0.002353727
1331,0.0010058545
1332,0.0006183399
1333,0.0006439614
1334,0.0010315949
1335,0.00060416013
1336,0.0014873891
1337,0.0012808908
1338,0.0019351493
1339,0.0008128586
1340,0.002178052
1341,0.0019884785
1342,0.00053753867
1343,0.0021133006
1344,0.00046607436
1345,0.0022409048
1346,0.00058787805
1347,0.0004394329
1348,0.004347691
1349,0.0008787552
1350,0.001624794
1351,0.0008892382
1352,0.0006078156
1353,0.0015604876
1354,0.0022726376
1355,0.0008210322
1356,0.00091955665
1357,0.0004737483
1358,0.00093449577
1359,0.0022145258
1360,0.0011927729
1361,0.00039337343
1362,0.00048139668
1363,0.0019113035
1364,0.00093653804
1365,0.0009536244
1366,0.00056710653
1367,0.00054159446
1368,0.00030764344
1369,0.000695079
1370,0.0011463165
1371,0.00043266302
1372,0.0011086583
1373,0.0016230778
1374,0.0007846403
1375,0.0011906332
1376,0.00044478488
1377,0.0006393525
1378,0.002907631
1379,0.0018256609
1380,0.0013098631
1381,0.000642166
1382,0.0015807258
1383,0.00066757004
1384,0.003527097
1385,0.00077901833
1386,0.0011635245
1387,0.0020062283
1388,0.00091125246
1389,0.0009939246
1390,0.00078625703
1391,0.001068515
1392,0.00057931064
1393,0.0004225613
1394,0.0008749203
1395,0.0006234656
1396,0.0007676113
1397,0.0006486246
1398,0.0011062324
1399,0.0027208528
1400,0.0005760044
1401,0.0007901105
1402,0.00077799626
1403,0.0030950503
1404,0.00091108505
1405,0.001808024
1406,0.0012842102
1407,0.00073809177
1408,0.0034304454
1409,0.00042252959
1410,0.0018007461
1411,0.00063598563
1412,0.002470474
1413,0.0020750028
1414,0.0008987483
1415,0.00107632
1416,0.0021621853
1417,0.003648708
1418,0.0040474236
1419,0.0007009524
1420,0.00050798594
1421,0.00045802782
1422,0.0021634246
1423,0.0017913822
1424,0.0011082813
1425,0.0017973777
1426,0.0026554703
1427,0.0013259642
1428,0.0035812613
1429,0.0011020557
1430,0.001766321
1431,0.00130421
1432,0.0021896153
1433,0.0013582016
1434,0.002437878
1435,0.00039530062
1436,0.0011661333
1437,0.0011877193
1438,0.0016367089
1439,0.001497059
1440,0.0004929812
1441,0.0024982013
1442,0.0006821141
1443,0.0026406397
1444,0.001459575
1445,0.00062569865
1446,0.001570124
1447,0.00087882567
1448,0.0022080613
1449,0.0029051385
1450,0.0008137469
1451,0.00044578285
1452,0.0007125208
1453,0.0018194524
1454,0.0017890289
1455,0.0005405576
1456,0.0016352979
1457,0.0009042064
1458,0.0022322973
1459,0.0021515896
1460,0.0009842904
1461,0.003371306
1462,0.0013066316
1463,0.0006505956
1464,0.00035119354
1465,0.00083632604
1466,0.0031422419
1467,0.0010021243
1468,0.0009781006
1469,0.0009975197
1470,0.0016158917
1471,0.0008406616
1472,0.00067486113
1473,0.0019540873
1474,0.0017436333
1475,0.00038398724
1476,0.0009232795
1477,0.00086126965
1478,0.0025790164
1479,0.0007552485
1480,0.002653566
1481,0.002289035
1482,0.00096368033
1483,0.00046335623
1484,0.00093312655
1485,0.00126516
1486,0.0015444687
1487,0.0007403356
1488,0.00045789263
1489,0.0013104616
1490,0.0009619999
1491,0.002387544
1492,0.0028827512
1493,0.0047538374
1494,0.00080200605
1495,0.0006994421
1496,0.003275549
1497,0.00044909999
1498,0.00063635025
1499,0.00036114655
1500,0.00096925243
1501,0.00208426
1502,0.0027281945
1503,0.0016411932
1504,0.0017664861
1505,0.00055875845
1506,0.0014073277
1507,0.00069595594
1508,0.0028447297
1509,0.0002449914
1510,0.0021221112
1511,0.0022290302
1512,0.002440432
1513,0.00041060516
1514,0.0013800069
1515,0.0018663153
1516,0.00074905663
1517,0.0017204059
1518,0.0023861544
1519,0.0015730683
1520,0.0032108342
1521,0.0012012062
1522,0.0017506569
1523,0.002327873
1524,0.0024308013
1525,0.0016015253
1526,0.0018713138
1527,0.0009967807
1528,0.0028544434
1529,0.0018377032
1530,0.000822345
1531,0.0034356466
1532,0.0030520395
1533,0.0010454991
1534,0.0018734394
1535,0.0015054867
1536,0.0008492151
1537,0.0018774878
1538,0.0014637075
1539,0.0007223816
1540,0.0016431003
1541,0.0013209402
1542,0.001012984
1543,0.0019111072
1544,0.0020968406
1545,0.0014445568
1546,0.00038000563
1547,0.0012570154
1548,0.0012694949
1549,0.0012641121
1550,0.00037531462
1551,0.0023726155
1552,0.0030437016
1553,0.0014869509
1554,0.0013330583
1555,0.0013772659
1556,0.0015209984
1557,0.00076626625
1558,0.0022274088
1559,0.0012620034
1560,0.0020976549
