episode,total_reward,total_return
0,57.76623482257128,2344.536356242001
1,56.723287507891655,2351.8369874447585
2,63.54764180537313,2304.066507362388
3,74.62811621371657,2226.503186503984
4,75.74544253898785,2218.681902227085
5,84.84873259626329,2154.958871826157
6,91.56341736670583,2107.9560784330592
7,98.75684760371223,2057.6020667740145
8,114.61730629578233,1946.5788559295238
9,110.45803685951978,1975.6937419833616
10,114.30740821687505,1948.7481424818748
11,136.03676534816623,1796.6426425628365
12,133.1200069785118,1817.0599511504174
13,141.25873760087416,1760.088836793881
14,137.34133342746645,1787.510666007735
15,139.67853392101824,1771.1502625528724
16,148.32107727508992,1710.6524590743707
17,146.73988873325288,1721.72077886723
18,150.81858730781823,1693.1698888452725
19,159.65106066130102,1631.342575370893
20,162.22737664263695,1613.3083635015414
21,153.64283818844706,1673.4001326808707
22,163.25771263055503,1606.0960115861149
23,165.83147866558284,1588.0796493409202
24,166.36916561610997,1584.3158406872303
25,178.64858782943338,1498.3598851939664
26,163.88340008910745,1601.716199376248
27,176.2034522043541,1515.4758345695213
28,173.4597897036001,1534.6814720747993
29,180.31337734684348,1486.7063585720957
30,189.3979645036161,1423.1142484746874
31,187.8792699854821,1433.7451101016254
32,194.07690801750869,1390.3616438774393
33,183.01245626062155,1467.8128061756493
34,192.27714582253247,1402.9599792422728
35,191.9734674608335,1405.0857277741657
36,197.3055795505643,1367.76094314605
37,184.96237642224878,1454.1633650442586
38,195.0828993031755,1383.3197048777715
39,184.39599065296352,1458.1280654292555
40,186.38503582589328,1444.204749218747
41,192.2307615755126,1403.284668971412
42,205.73092754278332,1308.7835072005169
43,194.06082806363702,1390.474203554541
44,186.81339562218636,1441.2062306446956
45,198.9600592032075,1356.1795855775476
46,194.66024810634553,1386.2782632555814
47,203.78801969997585,1322.3838621001692
48,203.52616397291422,1324.2168521896006
49,199.53265605680645,1352.171407602355
50,209.38732310570776,1283.1887382600457
51,206.2378703635186,1305.23490745537
52,202.82764440402389,1329.106489171833
53,207.73415634781122,1294.7609055653215
54,193.34270024392754,1395.5010982925073
55,205.58822027407587,1309.782458081469
56,211.35023638419807,1269.4483453106136
57,210.67833491414785,1274.1516556009651
58,205.41770262643695,1310.9760816149414
59,207.28501456789672,1297.904898024723
60,201.48743944987655,1338.4879238508643
61,203.6061742240563,1323.656780431606
62,203.95036942139268,1321.2474140502513
63,202.65918905939907,1330.2856765842066
64,193.08879411499947,1397.2784411950038
65,201.16836375929415,1340.721453684941
66,202.62822755333036,1330.5024071266876
67,213.5736395549029,1253.8845231156797
68,200.10534990904853,1348.1625506366604
69,204.78146147727966,1315.4297696590424
70,208.13914948701859,1291.92595359087
71,206.70918521564454,1301.9357034904883
72,208.8853502604179,1286.7025481770747
73,206.44411109387875,1303.7912223428489
74,198.9247275115922,1356.4269074188546
75,211.34839557111263,1269.4612310022117
76,209.36406034976244,1283.351577551663
77,206.6619763467461,1302.2661655727775
78,207.18862007930875,1298.5796594448389
79,206.73363984003663,1301.7645211197437
80,203.01051837205887,1327.826371395588
81,203.92926155775785,1321.395169095695
82,211.27277089376003,1269.99060374368
83,208.99534528702497,1285.9325829908253
84,215.48127048183233,1240.5311066271738
85,208.01584811974317,1292.789063161798
86,211.3057510200888,1269.7597428593785
87,211.45633022487164,1268.7056884258986
88,194.66946282982826,1386.2137601912023
89,207.8669576216489,1293.8312966484577
90,211.82981708738953,1266.0912803882734
91,206.56355110928416,1302.955142235011
92,210.03354222513735,1278.6652044240386
93,204.8143078936264,1315.1998447446153
94,212.36124473437667,1262.3712868593634
95,216.80890181660652,1231.2376872837544
96,211.0472666863352,1271.5691331956536
97,215.3353925086558,1241.5522524394096
98,211.24985689483583,1270.1510017361493
99,208.5242246137932,1289.2304277034477
