step,td_loss_agent0
205,0.090193324
206,0.16970985
207,0.2165708
208,0.1301717
209,0.06495589
210,0.15337697
211,0.067110196
212,0.046119504
213,0.050795615
214,0.06462254
215,0.031923756
216,0.055407535
217,0.057187073
218,0.07110365
219,0.05279205
220,0.025255166
221,0.03872157
222,0.025323771
223,0.017342336
224,0.009797152
225,0.01784021
226,0.016961351
227,0.010201536
228,0.009745667
229,0.011806712
230,0.005521985
231,0.010877749
232,0.0070167077
233,0.0067946254
234,0.003550888
235,0.005726866
236,0.0045603327
237,0.0038635023
238,0.004625553
239,0.0024130144
240,0.0033973563
241,0.0025725244
242,0.0025149798
243,0.0014895755
244,0.0024851845
245,0.0031779194
246,0.0016004448
247,0.0030084415
248,0.0015227736
249,0.0032267668
250,0.002708552
251,0.0039371327
252,0.0023457191
253,0.0016685703
254,0.0021556094
255,0.0016610771
256,0.0017066994
257,0.0017176585
258,0.0020817393
259,0.0012211966
260,0.0023417538
261,0.0021666123
262,0.0011299835
263,0.0024899042
264,0.0014737747
265,0.001462017
266,0.0014776782
267,0.0019954783
268,0.0024659145
269,0.0008964001
270,0.0016002898
271,0.0019770246
272,0.003069242
273,0.0029453614
274,0.002154112
275,0.0014852256
276,0.0027620068
277,0.0017389238
278,0.0016133843
279,0.0023009735
280,0.0020330753
281,0.00080163067
282,0.0006656256
283,0.0016484015
284,0.0015595381
285,0.0015421273
286,0.0018655548
287,0.0017357168
288,0.0013507977
289,0.0020433993
290,0.0028178087
291,0.0014231235
292,0.0025153065
293,0.0015674365
294,0.0010780868
295,0.0023113843
296,0.0020987792
297,0.0032162068
298,0.0014647408
299,0.0013317491
300,0.0014329054
301,0.0014698982
302,0.0008904353
303,0.0014889325
304,0.001474014
305,0.0016326021
306,0.0008033802
307,0.0017587403
308,0.0020676684
309,0.0023955454
310,0.0014208613
311,0.0013851117
312,0.001742637
313,0.00195651
314,0.002253259
315,0.0018587048
316,0.0028468715
317,0.001054461
318,0.002326989
319,0.0019482683
320,0.0010151478
321,0.0022292417
322,0.0012835931
323,0.0018263906
324,0.0024901805
325,0.0010199434
326,0.0021170308
327,0.0016247148
328,0.004160071
329,0.0014749747
330,0.00058187405
331,0.0018864534
332,0.002739717
333,0.001261021
334,0.0017639596
335,0.0010593215
336,0.0012712688
337,0.0020521232
338,0.0027045915
339,0.0009887208
340,0.003806153
341,0.0010144013
342,0.003731847
343,0.0015136147
344,0.001215569
345,0.0022700948
346,0.0015391358
347,0.0006670822
348,0.0016995448
349,0.0013437832
350,0.000605533
351,0.002001322
352,0.0020370248
353,0.0007191758
354,0.0013788594
355,0.002588322
356,0.0012482237
357,0.0009768549
358,0.0024052
359,0.00088843855
360,0.0020937368
361,0.0009858503
362,0.0021001806
363,0.0017078023
364,0.0011238604
365,0.001076027
366,0.0009803107
367,0.0022380697
368,0.0018891924
369,0.0022482467
370,0.0023801662
371,0.0010087672
372,0.001332129
373,0.0018415747
374,0.001456081
375,0.0024359147
376,0.0013936791
377,0.0008552135
378,0.0020495835
379,0.0023578194
380,0.00094711204
381,0.00090647384
382,0.0027372674
383,0.0015740192
384,0.005091512
385,0.0014543325
386,0.0021805353
387,0.0010171545
388,0.001775539
389,0.0020242888
390,0.003031509
391,0.003166807
392,0.001884024
393,0.0012953719
394,0.0011014091
395,0.0016253523
396,0.0021508182
397,0.0013158731
398,0.0036906404
399,0.002531059
400,0.00094347226
401,0.0015539373
402,0.0014402072
403,0.0038114996
404,0.00132556
405,0.002408103
406,0.0008353365
407,0.0012877263
408,0.0011765689
409,0.0026998331
410,0.0030749806
411,0.0023186342
412,0.0008749349
413,0.0013757204
414,0.0009803921
415,0.0013293949
416,0.0022521445
417,0.0025846898
418,0.0021972496
419,0.0015315199
420,0.0036508802
421,0.0012754396
422,0.0021430706
423,0.0031794799
424,0.00053257734
425,0.002554179
426,0.0045697466
427,0.004158716
428,0.0018391144
429,0.0021916986
430,0.0025796467
431,0.0034619507
432,0.0032652305
433,0.0021502792
434,0.0011166057
435,0.0012973394
436,0.00064910454
437,0.00091684266
438,0.0012498391
439,0.002042815
440,0.0019100623
441,0.0022620105
442,0.0022351015
443,0.0021477048
444,0.002842131
445,0.0023915048
446,0.0013482699
447,0.0019118724
448,0.0017664547
449,0.002214247
450,0.0019765187
451,0.0043628933
452,0.0015099708
453,0.0014650626
454,0.0024303559
455,0.0011243166
456,0.0036685548
457,0.0022034668
458,0.0011486455
459,0.0014328337
460,0.0015144333
461,0.005054838
462,0.0014249893
463,0.0018031511
464,0.004331653
465,0.0011372622
466,0.0020014413
467,0.0019195683
468,0.0074112206
469,0.003490252
470,0.0030105987
471,0.0014984411
472,0.002686614
473,0.0071670497
474,0.002272149
475,0.0016233994
476,0.007109349
477,0.0022639576
478,0.0037622768
479,0.0011234459
480,0.001587824
481,0.001062551
482,0.0048416024
483,0.002412499
484,0.0016933113
485,0.003787424
486,0.0031950907
487,0.0017770572
488,0.0028478021
489,0.002738033
490,0.0010052654
491,0.001827586
492,0.0018469831
493,0.009005351
494,0.0015111815
495,0.008317187
496,0.0014564209
497,0.0014111144
498,0.0035701524
499,0.0024213942
500,0.0014728453
501,0.005803303
502,0.0047843186
503,0.0013869572
504,0.0015183657
505,0.0050365874
506,0.0021477977
507,0.0019442522
508,0.00092349097
509,0.0031896248
510,0.0030351677
511,0.0014763611
512,0.0038050276
513,0.0047626197
514,0.002631463
515,0.0018750012
516,0.0016826887
517,0.0008307693
518,0.004726979
519,0.0010533408
520,0.003298554
521,0.0011050298
522,0.0012927282
523,0.0009684613
524,0.00088042376
525,0.0013929803
526,0.0018565701
527,0.0028745446
528,0.000832669
529,0.0018932115
530,0.0016774754
531,0.0029258898
532,0.0014238006
533,0.00076880027
534,0.00211864
535,0.0008781485
536,0.0011999639
537,0.0016027051
538,0.0025326672
539,0.0015642003
540,0.0019380663
541,0.0010296312
542,0.0021086284
543,0.0018827671
544,0.0011810919
545,0.0016022405
546,0.0014983584
547,0.003951537
548,0.00044625392
549,0.0011505632
550,0.00087574834
551,0.0011258161
552,0.0023703852
553,0.002787916
554,0.0018284494
555,0.0006011849
556,0.0018193517
557,0.0022688643
558,0.00085425115
559,0.0013051326
560,0.002776905
561,0.0010099013
562,0.0031013247
563,0.0021616523
564,0.0007483011
565,0.0016660881
566,0.0024416707
567,0.0007018775
568,0.0012279697
569,0.0034254133
570,0.0014810166
571,0.0019237353
572,0.0013283523
573,0.002180663
574,0.001844971
575,0.0020514354
576,0.0018941445
577,0.0025221661
578,0.00046471576
579,0.00066444
580,0.001998709
581,0.0008572925
582,0.0016172978
583,0.0013484212
584,0.0012570205
585,0.0017200935
586,0.0026693104
587,0.0035449823
588,0.0018526256
589,0.0015728235
590,0.0024256562
591,0.0011447016
592,0.0020278268
593,0.0008616987
594,0.001367694
595,0.0008971639
596,0.0022044815
597,0.0017863316
598,0.001790641
599,0.0025849717
600,0.00088000577
601,0.0026502989
602,0.0024356819
603,0.0016841595
604,0.0040418007
605,0.0010771072
606,0.0032081092
607,0.0019857343
608,0.0011461442
609,0.0011609474
610,0.0023122616
611,0.002522905
612,0.0015933929
613,0.000664878
614,0.0016922913
615,0.0019258438
616,0.0012652066
617,0.0023671752
618,0.0020397133
619,0.0014199514
620,0.0023472512
621,0.0010512449
622,0.002523177
623,0.0010344533
624,0.00074839196
625,0.0015665661
626,0.001810334
627,0.00059936574
628,0.0008698603
629,0.0010828199
630,0.0019979903
631,0.0019976543
632,0.0021562802
633,0.0014336759
634,0.0020062802
635,0.0034868298
636,0.002357487
637,0.001868527
638,0.000826157
639,0.0014652328
640,0.0015001248
641,0.001135315
642,0.00084465486
643,0.0015158141
644,0.002568923
645,0.00090873986
646,0.0023684737
647,0.0022392285
648,0.0014989359
649,0.001020035
650,0.0030891253
651,0.0006932254
652,0.00086406
653,0.0017111176
654,0.0018258595
655,0.0019674932
656,0.0016144207
657,0.0009445509
658,0.0012263882
659,0.0010847936
660,0.0018690492
661,0.0044751717
662,0.0006531767
663,0.0031281752
664,0.001370795
665,0.00074999937
666,0.0014608836
667,0.0015323469
668,0.0019041038
669,0.0012255218
670,0.00083307945
671,0.00048131385
672,0.0017378584
673,0.002639182
674,0.0016984249
675,0.001122755
676,0.0012690311
677,0.0017022155
678,0.00078142784
679,0.0009249949
680,0.00091348763
681,0.0013566185
682,0.0029478665
683,0.0018007881
684,0.00055877457
685,0.0017545699
686,0.0019701123
687,0.0012168031
688,0.00056598964
689,0.00095854764
690,0.0014462579
691,0.00094602443
692,0.0013133602
693,0.00080781954
694,0.0034755364
695,0.000504478
696,0.0011813
697,0.0007848941
698,0.0008301807
699,0.0011440758
700,0.0018806809
701,0.00075105485
702,0.0003810171
703,0.0014398925
704,0.0006152792
705,0.0009803117
706,0.0021132175
707,0.0025824765
708,0.0018149125
709,0.0015553569
710,0.0010952041
711,0.00072017655
712,0.0008693123
713,0.00088026864
714,0.0005805882
715,0.00048246898
716,0.0015821819
717,0.0023996267
718,0.0013546406
719,0.0025543733
720,0.0018847696
721,0.0022189468
722,0.0018865264
723,0.00086346816
724,0.0014087829
725,0.0014778752
726,0.0008287615
727,0.001213636
728,0.0013525013
729,0.0012176426
730,0.00091112836
731,0.0003888571
732,0.0010819801
733,0.0020063678
734,0.0016276912
735,0.0010275731
736,0.0009933589
737,0.00090951065
738,0.001049828
739,0.00074732
740,0.00046767344
741,0.0013902772
742,0.0017010849
743,0.00051633874
744,0.002642116
745,0.00051738054
746,0.0018296894
747,0.0014055038
748,0.00103129
749,0.0016163313
750,0.00042870082
751,0.00059543824
752,0.00081201
753,0.0011434832
754,0.001508288
755,0.0014007521
756,0.0007619774
757,0.0013307347
758,0.000535615
759,0.0010027045
760,0.00085595704
761,0.0028641715
762,0.002259455
763,0.000895472
764,0.0016492032
765,0.0009979246
766,0.00057521916
767,0.002143936
768,0.00084506226
769,0.0011943479
770,0.00089150184
771,0.001244862
772,0.0010755727
773,0.00042702493
774,0.0005248709
775,0.0014031865
776,0.00076653296
777,0.00093392644
778,0.00074948004
779,0.0006823326
780,0.0007077943
781,0.00086071953
782,0.0010035711
783,0.0013985424
784,0.002561606
785,0.0014539878
786,0.0011582121
787,0.001615118
788,0.0009329525
789,0.00144532
790,0.0016999533
791,0.0007488999
792,0.0017209449
793,0.0013469704
794,0.00208037
795,0.00072451064
796,0.00059141236
797,0.0021823193
798,0.0008488089
799,0.0010377767
800,0.0011283123
801,0.0015250916
802,0.00080615946
803,0.00064613705
804,0.0014386668
805,0.0007902819
806,0.0008996383
807,0.0011309565
808,0.002388184
809,0.00089698867
810,0.0008002915
811,0.00083339773
812,0.0004319891
813,0.001393357
814,0.0026983311
815,0.0018223717
816,0.0005165492
817,0.0008310952
818,0.0009910406
819,0.0012073037
820,0.0015748733
821,0.00093051005
822,0.0012122919
823,0.0007114477
824,0.0012373702
825,0.0005881125
826,0.00051621284
827,0.00091157865
828,0.0008928296
829,0.0011616653
830,0.0011028938
831,0.00062597485
832,0.0015716577
833,0.00038409908
834,0.0013514014
835,0.0032311592
836,0.001103908
837,0.0006790053
838,0.00084288674
839,0.0016200058
840,0.0012589553
841,0.0008773379
842,0.001097006
843,0.001578624
844,0.00070442975
845,0.0018594951
846,0.00055605517
847,0.0019126905
848,0.0034169662
849,0.0022353646
850,0.0012593482
851,0.0007829445
852,0.0007230251
853,0.0009598019
854,0.0015147461
855,0.0010046054
856,0.000649484
857,0.00088672305
858,0.0006599419
859,0.003421282
860,0.0015131367
861,0.0016103516
862,0.0011777633
863,0.001334111
864,0.0011382492
865,0.0017776345
866,0.00048555684
867,0.00108291
868,0.0024955135
869,0.0017589452
870,0.0011356383
871,0.0014018561
872,0.0004841706
873,0.00089119567
874,0.0013824673
875,0.0012913984
876,0.0013491694
877,0.0010633181
878,0.0011912005
879,0.0019964492
880,0.0016431736
881,0.0010993717
882,0.0012263507
883,0.0016350654
884,0.0010708664
885,0.0020360828
886,0.0018966201
887,0.0008519083
888,0.001241532
889,0.00052252447
890,0.0008757595
891,0.0018149139
892,0.0016138139
893,0.0015915354
894,0.0006307996
895,0.0009523295
896,0.0013580634
897,0.0016765457
898,0.0013647072
899,0.001464932
900,0.00062822807
901,0.001583989
902,0.0008342715
903,0.0010460957
904,0.0011608778
905,0.00058375916
906,0.0005436119
907,0.0014004578
908,0.0020381666
909,0.0011511967
910,0.0015569578
911,0.0009569726
912,0.0007460668
913,0.00077182136
914,0.00056182686
915,0.0011565175
916,0.0005256965
917,0.0011495465
918,0.0020033978
919,0.0007102996
920,0.00085728243
921,0.000559369
922,0.0011400003
923,0.0013438358
924,0.0011684932
925,0.0010823137
926,0.0007786709
927,0.0006405415
928,0.0009915888
929,0.00049533445
930,0.0007276114
931,0.00073912204
932,0.0009960858
933,0.00060585095
934,0.00080180226
935,0.0023424025
936,0.0019589537
937,0.0007288798
938,0.0024048323
939,0.0007672914
940,0.0012291498
941,0.0010322395
942,0.000594459
943,0.00036477577
944,0.0007348289
945,0.0010569119
946,0.0013747687
947,0.000671606
948,0.0006905998
949,0.0006668944
950,0.0008671247
951,0.0012723943
952,0.0012784787
953,0.00083788537
954,0.0016255957
955,0.00091616745
956,0.0007366203
957,0.0011077373
958,0.0009781568
959,0.00091482326
960,0.001058673
961,0.0005453047
962,0.002234124
963,0.0020536091
964,0.00074546493
965,0.00080016284
966,0.0008144897
967,0.0011617814
968,0.0014244609
969,0.0010130254
970,0.00095231837
971,0.0016961507
972,0.00092175516
973,0.0011797326
974,0.0027314168
975,0.00075653254
976,0.0009671751
977,0.0009075398
978,0.0016848496
979,0.0010640675
980,0.002135306
981,0.00063805515
982,0.0009833934
983,0.00093030743
984,0.002793907
985,0.0014851822
986,0.0026780053
987,0.0017540907
988,0.000686427
989,0.0013444377
990,0.0013858181
991,0.00054745306
992,0.0014908037
993,0.0032963674
994,0.0014111093
995,0.0007088156
996,0.0011443461
997,0.0006628399
998,0.0034575274
999,0.00088726863
1000,0.0012661605
1001,0.0009911815
1002,0.00072497735
1003,0.0011633815
1004,0.002055726
1005,0.0009235436
1006,0.00054789823
1007,0.0013512359
1008,0.0012245872
1009,0.0015694117
1010,0.0024539996
1011,0.002762285
1012,0.0005386396
1013,0.0028632844
1014,0.0034465655
1015,0.003137309
1016,0.0014307002
1017,0.0007468372
1018,0.0018367012
1019,0.0019274763
1020,0.0025036547
1021,0.0017312897
1022,0.0019271065
1023,0.0016868045
1024,0.0019841199
1025,0.001545204
1026,0.0013517067
1027,0.0021348011
1028,0.00206634
1029,0.0020695087
1030,0.0011411854
1031,0.0018846812
1032,0.0011115016
1033,0.00147769
1034,0.0018090415
1035,0.0013132957
1036,0.0019541658
1037,0.0007054096
1038,0.0008343972
1039,0.0012186653
1040,0.0015902122
1041,0.0012324719
1042,0.00060496083
1043,0.0009701386
1044,0.001917867
1045,0.0023827178
1046,0.0009998523
1047,0.0015881527
1048,0.00048863934
1049,0.000793986
1050,0.0010664456
1051,0.002220076
1052,0.0015034918
1053,0.00080697535
1054,0.0021075672
1055,0.0024511325
1056,0.0018236809
1057,0.0011104816
1058,0.0022471207
1059,0.0025823496
1060,0.0030604987
1061,0.0012647014
1062,0.0020161301
1063,0.0011327211
1064,0.0016859554
1065,0.0027754535
1066,0.0017493063
1067,0.00077726727
1068,0.0017388944
1069,0.0015716527
1070,0.0009638949
1071,0.0023885688
1072,0.0010358248
1073,0.002430538
1074,0.0016536323
1075,0.0020860245
1076,0.00231717
1077,0.00064246723
1078,0.0009736646
1079,0.001569029
1080,0.0007420303
1081,0.0013425297
1082,0.000948034
1083,0.0008988422
1084,0.0006027521
1085,0.0009400663
1086,0.00042614294
1087,0.0005166959
1088,0.00048952055
1089,0.00080628565
1090,0.001015279
1091,0.0015262028
1092,0.00094901794
1093,0.0014979488
1094,0.002260067
1095,0.0007052449
1096,0.0010091984
1097,0.0017715188
1098,0.001853644
1099,0.0008811925
1100,0.0008498815
1101,0.0020016013
1102,0.002470157
1103,0.0022363737
1104,0.0012539802
1105,0.0014615826
1106,0.0010498932
1107,0.00026507577
1108,0.001360529
1109,0.0017455724
1110,0.0010688875
1111,0.0012473473
1112,0.0005272642
1113,0.0016243025
1114,0.0014172674
1115,0.00055563624
1116,0.00084575696
1117,0.0009341632
1118,0.0008078143
1119,0.0005881974
1120,0.0009739192
1121,0.0011892586
1122,0.0015065897
1123,0.0013333241
1124,0.00039756944
1125,0.0010539416
1126,0.0010601358
1127,0.0016216083
1128,0.0019869094
1129,0.00071745564
1130,0.00063714985
1131,0.0014438791
1132,0.0022822116
1133,0.0012011529
1134,0.0013267897
1135,0.00042840373
1136,0.0007555506
1137,0.0005936805
1138,0.0020024069
1139,0.0008854375
1140,0.002017428
1141,0.0016717499
1142,0.0020211465
1143,0.0016089017
1144,0.0010465654
1145,0.0025571552
1146,0.00059756055
1147,0.0019602054
1148,0.000851276
1149,0.0012315859
1150,0.00042027095
1151,0.0007653601
1152,0.0008297847
1153,0.001755985
1154,0.0014218218
1155,0.0015781365
1156,0.0013320893
1157,0.00087117974
1158,0.001500114
1159,0.0026148905
1160,0.0026141861
1161,0.0009726234
1162,0.00050925335
1163,0.0004991873
1164,0.0012654199
1165,0.00056752283
1166,0.0016689952
1167,0.0011697661
1168,0.0008515193
1169,0.0007302483
1170,0.0016498014
1171,0.0012451613
1172,0.0009844521
1173,0.0004124955
1174,0.0005709658
1175,0.0014989221
1176,0.00093543826
1177,0.00033973792
1178,0.00089327473
1179,0.0018948143
1180,0.0007740972
1181,0.0011930966
1182,0.0020184084
1183,0.001194004
1184,0.0010753259
1185,0.0004292497
1186,0.0003279547
1187,0.0008915458
1188,0.0009091176
1189,0.00082916184
1190,0.00036854972
1191,0.0013340358
1192,0.0017715271
1193,0.0018134788
1194,0.0011610206
1195,0.0014656739
1196,0.0015685939
1197,0.0024064083
1198,0.000373405
1199,0.000559752
1200,0.002840319
1201,0.0012219569
1202,0.0010647113
1203,0.001173122
1204,0.0008448122
1205,0.0014215186
1206,0.00039631745
1207,0.0017725255
1208,0.0006739228
1209,0.0011008881
1210,0.0023509036
1211,0.00060639484
1212,0.001056478
1213,0.0004839294
1214,0.0011694924
1215,0.00090713904
1216,0.0021421537
1217,0.0013337685
1218,0.00074379105
1219,0.0016120177
1220,0.0014753907
1221,0.00067908294
1222,0.00052086206
1223,0.0010491342
1224,0.000775209
1225,0.0020355945
1226,0.0014534784
1227,0.0009273398
1228,0.0004921666
1229,0.0013005096
1230,0.00058954733
1231,0.0011469142
1232,0.00056819
1233,0.002098551
1234,0.0008394199
1235,0.0009489616
1236,0.0017875747
1237,0.0012737473
1238,0.0004751078
1239,0.0017992686
1240,0.00051221333
1241,0.0015112525
1242,0.00047003035
1243,0.0008429405
1244,0.0008442788
1245,0.0007560203
1246,0.0007431151
1247,0.00052058045
1248,0.0016482511
1249,0.0015784891
1250,0.0012655188
1251,0.00070055283
1252,0.0011579038
1253,0.002123485
1254,0.0037928321
1255,0.00054715783
1256,0.0003965178
1257,0.00022020846
1258,0.0016593734
1259,0.002153788
1260,0.0021698824
1261,0.0011944119
1262,0.0019057745
1263,0.00040326803
1264,0.0010233292
1265,0.0010961248
1266,0.0018619819
1267,0.00045329388
1268,0.0005672542
1269,0.00071377394
1270,0.0009256102
1271,0.00049780536
1272,0.00044025367
1273,0.0012827583
1274,0.0010913805
1275,0.002970451
1276,0.0017384412
1277,0.0006670338
1278,0.0034713028
1279,0.0004966865
1280,0.0015193108
1281,0.00055832556
1282,0.00025435883
1283,0.0021629864
1284,0.0031713697
1285,0.0009265273
1286,0.0015103801
1287,0.000700103
1288,0.0008057046
1289,0.0006435878
1290,0.0011100025
1291,0.001033206
1292,0.00080044154
1293,0.0010074843
1294,0.0013190978
1295,0.001711596
1296,0.0010935098
1297,0.0010725369
1298,0.0015424562
1299,0.0011172767
1300,0.0007644532
1301,0.00048129036
1302,0.001857765
1303,0.0005582155
1304,0.00086056796
1305,0.0009792543
1306,0.0020848569
1307,0.0011882256
1308,0.0008133263
1309,0.0018741111
1310,0.001014252
1311,0.00031746633
1312,0.0006582993
1313,0.000883144
1314,0.0009935579
1315,0.0014292554
1316,0.0008801893
1317,0.0015015635
1318,0.001278529
1319,0.00081685797
1320,0.001272766
1321,0.00064573914
1322,0.0003998064
1323,0.0006226967
1324,0.0010779107
1325,0.0025279988
1326,0.0011410599
1327,0.001281829
1328,0.0012760602
1329,0.0007882657
1330,0.0012506706
1331,0.00033894516
1332,0.001215599
1333,0.00084685395
1334,0.0004774241
1335,0.0019775843
1336,0.0007448101
1337,0.0016991324
1338,0.0004806591
1339,0.0007565931
1340,0.0006313901
1341,0.00044025164
1342,0.00057172345
1343,0.00044180462
1344,0.0008019346
1345,0.00087037537
1346,0.0010605732
1347,0.00080820185
1348,0.0011441787
1349,0.000773238
1350,0.0021987793
1351,0.0023453236
1352,0.0010637004
1353,0.00034864183
1354,0.00045442794
1355,0.000534346
1356,0.0005237448
1357,0.00091528404
1358,0.000687502
1359,0.00045455783
1360,0.0011671799
1361,0.0017492112
1362,0.0028404212
1363,0.00072148454
1364,0.003225521
1365,0.000602404
1366,0.0006636743
1367,0.0014496216
1368,0.001358822
1369,0.00032011763
1370,0.0011020422
1371,0.0003112771
1372,0.0006042771
1373,0.00041221577
1374,0.001129256
1375,0.0007034014
1376,0.0010974151
1377,0.00053597515
1378,0.0017457425
1379,0.0021394575
1380,0.00054962316
1381,0.0016205357
1382,0.0006196108
1383,0.0015000532
1384,0.0005146875
1385,0.001258757
1386,0.00091305334
1387,0.0004985633
1388,0.0003963568
1389,0.0012384501
1390,0.0013960195
1391,0.00058289093
1392,0.0017152273
1393,0.00076422526
1394,0.00092548656
1395,0.0005147318
1396,0.00043886915
1397,0.0015665574
1398,0.00039213922
1399,0.00040482625
1400,0.0006246677
1401,0.0005246593
1402,0.0019456433
1403,0.0006043563
1404,0.001509374
1405,0.0006469271
1406,0.0013064886
1407,0.001035619
1408,0.0014213506
1409,0.0011648874
1410,0.00044623832
1411,0.0016753472
1412,0.0005341456
1413,0.00039081436
1414,0.0013204771
1415,0.0010168945
1416,0.0026765554
1417,0.001237946
1418,0.0014217894
1419,0.0011317206
1420,0.0021868383
1421,0.0005994638
1422,0.0014012423
1423,0.0026164125
1424,0.0005717636
1425,0.0015454104
1426,0.00049261295
1427,0.0015754837
1428,0.00046010068
1429,0.0017063989
1430,0.0016211411
1431,0.00031780268
1432,0.00084607874
1433,0.0008802261
1434,0.00043887395
1435,0.00029163613
1436,0.0008937345
1437,0.00088551606
1438,0.0010631096
1439,0.00056730636
1440,0.0015813424
1441,0.0009866789
1442,0.00155332
1443,0.0019033707
1444,0.0007207744
1445,0.0009217103
1446,0.0007316509
1447,0.0013552445
1448,0.0006635965
1449,0.0014066435
1450,0.00037742764
1451,0.0019842703
1452,0.0033232593
1453,0.0005058962
1454,0.0006754779
1455,0.002139763
1456,0.0005165677
1457,0.0013360949
1458,0.001988072
1459,0.0014265212
1460,0.00042718166
1461,0.0009104388
1462,0.0014033093
1463,0.0005970278
1464,0.0010477239
1465,0.0014618919
1466,0.0015817895
1467,0.0015593673
1468,0.00071096246
1469,0.0015386607
1470,0.0008354663
1471,0.0015317018
1472,0.0020588841
1473,0.0003471779
1474,0.0008036249
1475,0.00045920094
1476,0.00093747245
1477,0.0011613995
1478,0.0007183614
1479,0.00029262606
1480,0.00052705745
1481,0.0012982218
1482,0.001508493
1483,0.0018955686
1484,0.0014692295
1485,0.0013183816
1486,0.0011696813
1487,0.0014590829
1488,0.00046153672
1489,0.0015544387
1490,0.0010723706
1491,0.0014818725
1492,0.000634424
1493,0.00050333294
1494,0.00038458037
1495,0.0010395665
1496,0.0013559365
1497,0.0012398819
1498,0.0014178334
1499,0.0010527151
1500,0.0005522842
1501,0.00079179846
1502,0.0005554877
1503,0.000653608
1504,0.0011469908
1505,0.00076157425
1506,0.0029340454
1507,0.00035359964
1508,0.0017053684
1509,0.0005453577
1510,0.0009973145
1511,0.00042574972
1512,0.001911994
1513,0.0019387993
1514,0.00042243357
1515,0.002359757
1516,0.002329997
1517,0.002668187
1518,0.0012916882
1519,0.0013348239
1520,0.0034245537
1521,0.0006297728
1522,0.0016601491
1523,0.00047918572
1524,0.0010803507
1525,0.001088588
1526,0.00090994255
1527,0.0024411115
1528,0.0005547404
1529,0.0016195413
1530,0.0015025872
1531,0.0010118303
1532,0.00041469146
1533,0.0013462915
1534,0.00086026755
1535,0.0030778563
1536,0.0007962781
1537,0.0013968929
1538,0.0023885204
1539,0.00214982
1540,0.00032063195
1541,0.0012997783
1542,0.00086073595
1543,0.0012971065
1544,0.0010880736
1545,0.00035331503
1546,0.0006406023
1547,0.0012176968
1548,0.0005600371
1549,0.0013162076
1550,0.0006369229
1551,0.0017869918
1552,0.0022814265
1553,0.002250033
1554,0.0011484153
1555,0.0012511944
1556,0.00078820117
1557,0.0018248648
1558,0.00043317516
1559,0.0018312214
